EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230405161042	15.61	0.66	-44.59	15.41	1000.0	1	0	0	1
20230405161043	15.52	0.7	-44.1	15.41	1000.0	1	0	0	1
20230405161045	15.54	0.64	-44.92	15.41	1000.0	1	0	0	1
20230405161046	15.51	0.68	-44.38	15.41	1000.0	1	0	0	1
20230405161047	15.52	0.68	-44.37	15.41	1000.0	1	0	0	1
20230405161048	15.51	0.7	-44.11	15.41	1000.0	1	0	0	1
20230405161049	15.54	0.64	-44.92	15.41	1000.0	1	0	0	1
20230405161050	15.54	0.66	-44.63	15.41	1000.0	1	0	0	1
20230405161051	15.54	0.62	-45.21	15.41	1000.0	1	0	0	1
20230405161052	15.54	0.7	-44.09	15.41	1000.0	1	0	0	1
20230405161053	15.54	0.68	-44.36	15.41	1000.0	1	0	0	1
20230405161055	15.51	0.7	-44.11	15.41	1000.0	1	0	0	1
20230405161056	15.52	0.64	-44.93	15.41	1000.0	1	0	0	1
20230405161057	15.52	0.66	-44.64	15.41	1000.0	1	0	0	1
20230405161058	15.54	0.68	-44.36	15.41	1000.0	1	0	0	1
20230405161059	15.51	0.7	-44.11	15.41	1000.0	1	0	0	1
20230405161100	15.52	0.64	-44.93	15.41	1000.0	1	0	0	1
20230405161101	15.52	0.66	-44.64	15.41	1000.0	1	0	0	1
20230405161102	15.51	0.7	-44.11	15.41	1000.0	1	0	0	1
20230405161103	15.49	0.64	-44.94	15.41	1000.0	1	0	0	1
20230405161104	15.49	0.7	-44.12	15.41	1000.0	1	0	0	1
20230405161106	15.48	0.64	-44.95	15.41	1000.0	1	0	0	1
20230405161107	15.47	0.68	-44.4	15.41	1000.0	1	0	0	1
20230405161108	15.48	0.68	-44.39	15.41	1000.0	1	0	0	1
20230405161109	15.48	0.68	-44.39	15.41	1000.0	1	0	0	1
20230405161110	15.48	0.64	-44.95	15.41	1000.0	1	0	0	1
20230405161111	15.45	0.72	-43.88	15.41	1000.0	1	0	0	1
20230405161112	15.47	0.64	-44.96	15.41	1000.0	1	0	0	1
20230405161113	15.45	0.7	-44.14	15.43	1000.0	1	0	0	1
20230405161114	15.44	0.73	-43.76	15.41	1000.0	1	0	0	1
20230405161116	15.45	0.72	-43.88	15.41	1000.0	1	0	0	1
20230405161117	15.47	0.7	-44.13	15.41	1000.0	1	0	0	1
20230405161118	15.45	0.66	-44.69	15.41	1000.0	1	0	0	1
20230405161119	15.45	0.68	-44.41	15.41	1000.0	1	0	0	1
20230405161120	15.45	0.72	-43.88	15.41	1000.0	1	0	0	1
20230405161121	15.42	0.68	-44.43	15.41	1000.0	1	0	0	1
20230405161122	15.44	0.68	-44.42	15.41	1000.0	1	0	0	1
20230405161123	15.45	0.68	-44.41	15.41	1000.0	1	0	0	1
20230405161124	15.47	0.68	-44.4	15.41	1000.0	1	0	0	1
20230405161125	15.47	0.66	-44.67	15.41	1000.0	1	0	0	1
20230405161126	15.44	0.66	-44.69	15.41	1000.0	1	0	0	1
20230405161128	15.45	0.68	-44.41	15.41	1000.0	1	0	0	1
20230405161129	15.48	0.68	-44.39	15.38	1000.0	1	0	0	1
20230405161130	15.47	0.66	-44.67	15.41	1000.0	1	0	0	1
20230405161131	15.47	0.66	-44.67	15.41	1000.0	1	0	0	1
20230405161132	15.49	0.68	-44.39	15.41	1000.0	1	0	0	1
20230405161133	15.49	0.62	-45.24	15.41	1000.0	1	0	0	1
20230405161134	15.48	0.7	-44.13	15.41	1000.0	1	0	0	1
20230405161135	15.48	0.66	-44.67	15.41	1000.0	1	0	0	1
20230405161136	15.48	0.72	-43.86	15.41	1000.0	1	0	0	1
20230405161137	15.48	0.66	-44.67	15.41	1000.0	1	0	0	1
20230405161139	15.51	0.66	-44.65	15.41	1000.0	1	0	0	1
20230405161140	15.49	0.6	-45.53	15.41	1000.0	1	0	0	1
20230405161141	15.49	0.64	-44.94	15.41	1000.0	1	0	0	1
20230405161142	15.51	0.68	-44.38	15.41	1000.0	1	0	0	1
20230405161143	15.51	0.64	-44.93	15.41	1000.0	1	0	0	1
20230405161144	15.49	0.68	-44.39	15.41	1000.0	1	0	0	1
20230405161145	15.49	0.72	-43.86	15.43	1000.0	1	0	0	1
20230405161146	15.54	0.7	-44.09	15.41	1000.0	1	0	0	1
20230405161147	15.54	0.7	-44.09	15.41	1000.0	1	0	0	1
20230405161149	15.52	0.64	-44.93	15.41	1000.0	1	0	0	1
20230405161150	15.54	0.66	-44.63	15.41	1000.0	1	0	0	1
20230405161151	15.54	0.7	-44.09	15.41	1000.0	1	0	0	1
20230405161152	15.54	0.66	-44.63	15.41	1000.0	1	0	0	1
20230405161153	15.51	0.68	-44.38	15.41	1000.0	1	0	0	1
20230405161154	15.54	0.7	-44.09	15.41	1000.0	1	0	0	1
20230405161155	15.52	0.64	-44.93	15.41	1000.0	1	0	0	1
20230405161156	15.52	0.68	-44.37	15.41	1000.0	1	0	0	1
20230405161157	15.52	0.64	-44.93	15.43	1000.0	1	0	0	1
20230405161158	15.52	0.68	-44.37	15.41	1000.0	1	0	0	1
