EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230331103417	20.96	0.11	-57.14	21.09	19.75	1	1	1	1
20230331103419	20.9	0.02	-69.98	21.1	19.75	1	1	1	1
20230331103420	20.92	0.0	-88.68	21.1	19.75	1	1	1	1
20230331103421	20.89	0.02	-69.99	21.1	19.75	1	1	1	1
20230331103422	20.89	0.04	-65.0	21.1	19.75	1	1	1	1
20230331103423	20.9	0.06	-61.94	21.1	19.76	1	1	1	1
20230331103424	20.92	0.0	-88.68	21.09	19.75	1	1	1	1
20230331103425	20.93	0.05	-63.31	21.1	19.75	1	1	1	1
20230331103426	20.95	0.05	-63.3	21.1	19.75	1	1	1	1
20230331103427	20.92	0.08	-59.7	21.09	19.75	1	1	1	1
20230331103428	20.92	0.08	-59.7	21.09	19.75	1	1	1	1
20230331103429	20.9	0.02	-69.98	21.09	19.75	1	1	1	1
20230331103430	20.92	0.08	-59.7	21.1	19.75	1	1	1	1
20230331103431	20.93	0.06	-61.93	21.1	19.75	1	1	1	1
20230331103432	20.93	0.05	-63.31	21.1	19.75	1	1	1	1
20230331103433	20.93	0.0	-88.67	21.1	19.75	1	1	1	1
20230331103434	20.92	0.06	-61.93	21.1	19.76	1	1	1	1
20230331103435	20.93	0.03	-67.09	21.11	19.76	1	1	1	1
20230331103436	20.92	0.06	-61.93	21.1	19.76	1	1	1	1
20230331103437	20.92	0.02	-69.98	21.1	19.75	1	1	1	1
20230331103439	20.95	0.06	-61.92	21.11	19.76	1	1	1	1
20230331103440	20.95	0.05	-63.3	21.11	19.76	1	1	1	1
20230331103441	20.95	0.06	-61.92	21.11	19.76	1	1	1	1
20230331103442	20.96	0.05	-63.3	21.11	19.76	1	1	1	1
20230331103443	20.96	0.05	-63.3	21.11	19.77	1	1	1	1
20230331103444	20.96	0.0	-88.66	21.11	19.77	1	1	1	1
20230331103445	20.95	0.0	-88.67	21.13	19.77	1	1	1	1
20230331103446	20.97	0.0	-88.66	21.13	19.77	1	1	1	1
20230331103447	20.97	0.0	-88.66	21.13	19.77	1	1	1	1
20230331103448	20.99	0.05	-63.28	21.13	19.77	1	1	1	1
20230331103449	20.96	0.03	-67.07	21.14	19.77	1	1	1	1
20230331103450	20.95	0.06	-61.92	21.14	19.78	1	1	1	1
20230331103451	20.99	0.0	-88.65	21.14	19.77	1	1	1	1
20230331103452	20.97	0.0	-88.66	21.14	19.8	1	1	1	1
20230331103453	20.99	0.01	-74.67	21.14	19.78	1	1	1	1
20230331103454	20.99	0.05	-63.28	21.14	19.78	1	1	1	1
20230331103456	21.0	0.09	-58.73	21.14	19.8	1	1	1	1
20230331103457	20.99	0.07	-60.71	21.14	19.8	1	1	1	1
20230331103458	20.99	0.05	-63.28	21.14	19.8	1	1	1	1
20230331103459	21.0	0.09	-58.73	21.14	19.8	1	1	1	1
20230331103500	20.99	0.01	-74.67	21.15	19.8	1	1	1	1
20230331103501	21.0	0.13	-55.76	21.15	19.8	1	1	1	1
20230331103502	21.0	0.05	-63.28	21.15	19.81	1	1	1	1
20230331103503	20.99	0.0	-88.65	21.16	19.81	1	1	1	1
20230331103504	21.02	0.05	-63.27	21.15	19.81	1	1	1	1
20230331103505	21.0	0.03	-67.06	21.16	19.81	1	1	1	1
20230331103506	21.0	0.05	-63.28	21.16	19.81	1	1	1	1
20230331103507	21.03	0.07	-60.69	21.16	19.81	1	1	1	1
20230331103508	21.0	0.05	-63.28	21.18	19.82	1	1	1	1
20230331103509	21.02	0.0	-88.64	21.18	19.82	1	1	1	1
20230331103510	21.03	0.07	-60.69	21.18	19.82	1	1	1	1
20230331103511	21.05	0.09	-58.71	21.18	19.82	1	1	1	1
20230331103512	21.05	0.03	-67.03	21.18	19.83	1	1	1	1
20230331103513	21.05	0.07	-60.68	21.19	19.83	1	1	1	1
20230331103514	21.05	0.05	-63.26	21.18	19.82	1	1	1	1
20230331103515	21.03	0.05	-63.27	21.18	19.82	1	1	1	1
20230331103517	21.06	0.03	-67.03	21.19	19.82	1	1	1	1
20230331103518	21.05	0.03	-67.03	21.18	19.82	1	1	1	1
20230331103519	21.07	0.03	-67.02	21.18	19.82	1	1	1	1
20230331103520	21.05	0.07	-60.68	21.19	19.83	1	1	1	1
20230331103521	21.06	0.07	-60.67	21.19	19.82	1	1	1	1
20230331103522	21.06	0.07	-60.67	21.19	19.83	1	1	1	1
20230331103523	21.05	0.03	-67.03	21.19	19.84	1	1	1	1
20230331103524	21.06	0.11	-57.09	21.19	19.83	1	1	1	1
20230331103525	21.07	0.07	-60.67	21.19	19.83	1	1	1	1
20230331103526	21.07	0.09	-58.7	21.19	19.83	1	1	1	1
20230331103527	21.1	0.09	-58.68	21.19	19.83	1	1	1	1
20230331103528	21.09	0.11	-57.08	21.19	19.83	1	1	1	1
