EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230404154125	-3.5	0.73	-51.35	-24.76	10.06	1	1	1	1
20230404154126	-3.57	0.73	-51.39	-24.63	10.03	1	1	1	1
20230404154128	-3.58	0.73	-51.4	-24.38	10.12	1	1	1	1
20230404154129	-3.62	0.69	-51.88	-24.07	10.23	1	1	1	1
20230404154130	-3.59	0.76	-51.09	-23.74	10.5	1	1	1	1
20230404154131	-3.59	0.75	-51.19	-23.39	10.7	1	1	1	1
20230404154132	-3.61	0.76	-51.1	-23.01	10.99	1	1	1	1
20230404154133	-3.62	0.71	-51.65	-22.66	11.25	1	1	1	1
20230404154134	-3.61	0.82	-50.49	-22.3	11.57	1	1	1	1
20230404154135	-3.59	0.73	-51.41	-21.92	11.89	1	1	1	1
20230404154136	-3.64	0.78	-50.91	-21.56	12.27	1	1	1	1
20230404154137	-3.61	0.74	-51.31	-21.18	12.63	1	1	1	1
20230404154139	-3.61	0.76	-51.1	-20.79	12.92	1	1	1	1
20230404154140	-3.59	0.78	-50.88	-20.42	13.33	1	1	1	1
20230404154141	-3.58	0.69	-51.85	-20.05	13.68	1	1	1	1
20230404154142	-3.59	0.73	-51.41	-19.72	14.13	1	1	1	1
20230404154143	-3.57	0.8	-50.66	-19.37	14.42	1	1	1	1
20230404154144	-3.57	0.76	-51.07	-18.99	14.84	1	1	1	1
20230404154145	-3.55	0.82	-50.45	-18.65	15.23	1	1	1	1
20230404154146	-3.54	0.8	-50.64	-18.31	15.58	1	1	1	1
20230404154147	-3.52	0.78	-50.83	-17.94	16.0	1	1	1	1
20230404154149	-3.52	0.78	-50.83	-17.59	16.3	1	1	1	1
20230404154150	-3.5	0.75	-51.13	-17.29	16.6	1	1	1	1
20230404154151	-3.45	0.77	-50.89	-16.96	17.0	1	1	1	1
20230404154152	-3.45	0.73	-51.31	-16.62	17.33	1	1	1	1
20230404154153	-3.47	0.73	-51.33	-16.31	17.66	1	1	1	1
20230404154154	-3.43	0.77	-50.87	-15.99	18.03	1	1	1	1
20230404154155	-3.43	0.75	-51.08	-15.68	18.33	1	1	1	1
20230404154156	-3.38	0.77	-50.84	-15.35	18.76	1	1	1	1
20230404154157	-3.34	0.77	-50.81	-15.08	19.01	1	1	1	1
20230404154159	-3.33	0.75	-51.02	-14.77	19.38	1	1	1	1
20230404154200	-3.3	0.77	-50.78	-14.47	19.69	1	1	1	1
20230404154201	-3.25	0.79	-50.54	-14.14	20.03	1	1	1	1
20230404154202	-3.21	0.76	-50.83	-13.85	20.31	1	1	1	1
20230404154203	-3.23	0.74	-51.06	-13.58	20.59	1	1	1	1
20230404154204	-3.18	0.81	-50.3	-13.29	20.94	1	1	1	1
20230404154205	-3.15	0.77	-50.68	-13.0	21.19	1	1	1	1
20230404154206	-3.13	0.76	-50.77	-12.73	21.54	1	1	1	1
20230404154207	-3.08	0.81	-50.23	-12.43	21.86	1	1	1	1
20230404154208	-3.05	0.76	-50.72	-12.15	22.11	1	1	1	1
20230404154210	-3.04	0.78	-50.5	-11.9	22.4	1	1	1	1
20230404154211	-2.99	0.76	-50.68	-11.59	22.72	1	1	1	1
20230404154212	-2.94	0.72	-51.08	-11.33	23.04	1	1	1	1
20230404154213	-2.96	0.72	-51.09	-11.07	23.3	1	1	1	1
20230404154214	-2.93	0.78	-50.43	-10.78	23.5	1	1	1	1
20230404154215	-2.9	0.78	-50.41	-10.52	24.02	1	1	1	1
20230404154216	-2.84	0.78	-50.37	-10.28	24.18	1	1	1	1
20230404154217	-2.8	0.8	-50.14	-10.01	24.54	1	1	1	1
20230404154218	-2.79	0.78	-50.33	-9.74	24.74	1	1	1	1
20230404154220	-2.74	0.82	-49.9	-9.52	24.97	1	1	1	1
20230404154221	-2.72	0.82	-49.88	-9.24	25.31	1	1	1	1
20230404154222	-2.68	0.78	-50.26	-9.02	25.64	1	1	1	1
20230404154223	-2.66	0.82	-49.84	-8.74	25.84	1	1	1	1
20230404154224	-2.63	0.86	-49.43	-8.51	26.21	1	1	1	1
20230404154225	-2.59	0.84	-49.6	-8.28	26.45	1	1	1	1
20230404154226	-2.58	0.88	-49.21	-8.08	26.65	1	1	1	1
20230404154227	-2.49	0.81	-49.83	-7.82	26.96	1	1	1	1
20230404154228	-2.49	0.83	-49.63	-7.62	27.06	1	1	1	1
20230404154229	-2.45	0.85	-49.41	-7.38	27.37	1	1	1	1
20230404154231	-2.41	0.74	-50.5	-7.14	27.54	1	1	1	1
20230404154232	-2.38	0.81	-49.75	-6.9	27.92	1	1	1	1
20230404154233	-2.35	0.83	-49.53	-6.69	28.24	1	1	1	1
20230404154234	-2.31	0.81	-49.7	-6.48	28.41	1	1	1	1
20230404154235	-2.29	0.87	-49.11	-6.26	28.69	1	1	1	1
20230404154236	-2.22	0.8	-49.74	-6.05	28.94	1	1	1	1
20230404154237	-2.19	0.81	-49.62	-5.86	28.94	1	1	1	1
20230404154238	-2.14	0.85	-49.2	-5.64	29.33	1	1	1	1
20230404154239	-2.14	0.76	-50.1	-5.45	29.5	1	1	1	1
20230404154241	-2.11	0.83	-49.37	-5.23	29.72	1	1	1	1
20230404154242	-2.05	0.78	-49.83	-5.07	30.0	1	1	1	1
20230404154243	-2.02	0.78	-49.81	-4.84	30.33	1	1	1	1
20230404154244	-1.98	0.75	-50.1	-4.68	30.44	1	1	1	1
20230404154245	-1.94	0.8	-49.55	-4.48	30.58	1	1	1	1
20230404154246	-1.92	0.8	-49.54	-4.28	30.91	1	1	1	1
20230404154247	-1.87	0.82	-49.3	-4.12	31.05	1	1	1	1
20230404154248	-1.84	0.9	-48.52	-3.92	31.24	1	1	1	1
20230404154249	-1.81	0.79	-49.57	-3.75	31.46	1	1	1	1
20230404154250	-1.77	0.86	-48.85	-3.58	31.68	1	1	1	1
