EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230331124118	21.95	0.0	-88.32	21.86	20.29	1	1	1	1
20230331124119	22.0	0.11	-56.63	21.86	20.29	1	1	1	1
20230331124120	22.01	0.09	-58.24	21.86	20.29	1	1	1	1
20230331124121	22.0	0.11	-56.63	21.86	20.29	1	1	1	1
20230331124122	22.01	0.12	-55.91	21.87	20.3	1	1	1	1
20230331124123	22.0	0.05	-62.82	21.87	20.29	1	1	1	1
20230331124124	22.0	0.07	-60.23	21.87	20.27	1	1	1	1
20230331124125	22.0	0.07	-60.23	21.85	20.29	1	1	1	1
20230331124126	22.01	0.13	-55.26	21.85	20.27	1	1	1	1
20230331124127	22.0	0.15	-54.08	21.85	20.27	1	1	1	1
20230331124129	21.98	0.15	-54.09	21.85	20.27	1	1	1	1
20230331124130	21.98	0.05	-62.83	21.86	20.29	1	1	1	1
20230331124131	22.0	0.11	-56.63	21.85	20.27	1	1	1	1
20230331124132	22.0	0.11	-56.63	21.83	20.27	1	1	1	1
20230331124133	21.97	0.05	-62.83	21.85	20.27	1	1	1	1
20230331124134	21.97	0.07	-60.24	21.85	20.27	1	1	1	1
20230331124135	21.98	0.09	-58.25	21.85	20.27	1	1	1	1
20230331124136	21.97	0.11	-56.64	21.82	20.27	1	1	1	1
20230331124137	21.98	0.15	-54.09	21.81	20.26	1	1	1	1
20230331124138	22.0	0.11	-56.63	21.82	20.27	1	1	1	1
20230331124139	21.94	0.07	-60.26	21.81	20.25	1	1	1	1
20230331124140	21.94	0.07	-60.26	21.8	20.25	1	1	1	1
20230331124141	21.95	0.07	-60.25	21.78	20.24	1	1	1	1
20230331124142	21.93	0.15	-54.11	21.78	20.25	1	1	1	1
20230331124143	21.93	0.09	-58.28	21.77	20.25	1	1	1	1
20230331124144	21.95	0.05	-62.84	21.76	20.24	1	1	1	1
20230331124145	21.91	0.11	-56.67	21.75	20.21	1	1	1	1
20230331124146	21.91	0.11	-56.67	21.73	20.21	1	1	1	1
20230331124147	21.91	0.09	-58.29	21.73	20.21	1	1	1	1
20230331124148	21.9	0.09	-58.29	21.71	20.2	1	1	1	1
20230331124150	21.9	0.15	-54.13	21.71	20.19	1	1	1	1
20230331124151	21.88	0.09	-58.3	21.7	20.18	1	1	1	1
20230331124152	21.91	0.07	-60.27	21.68	20.19	1	1	1	1
