EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230328165323	21.36	0.2	-51.98	21.42	19.99	1	1	1	1
20230328165324	21.37	0.1	-57.71	21.41	19.99	1	1	1	1
20230328165325	21.37	0.07	-60.53	21.41	19.99	1	1	1	1
20230328165326	21.37	0.1	-57.71	21.41	19.99	1	1	1	1
20230328165327	21.4	0.16	-53.84	21.41	19.99	1	1	1	1
20230328165328	21.4	0.08	-59.47	21.41	19.99	1	1	1	1
20230328165329	21.37	0.13	-55.58	21.41	19.99	1	1	1	1
20230328165330	21.39	0.1	-57.7	21.42	20.0	1	1	1	1
20230328165331	21.37	0.1	-57.71	21.41	19.99	1	1	1	1
20230328165332	21.39	0.04	-64.77	21.41	19.99	1	1	1	1
20230328165333	21.39	0.1	-57.7	21.41	19.99	1	1	1	1
20230328165334	21.37	0.1	-57.71	21.41	19.99	1	1	1	1
20230328165335	21.4	0.08	-59.47	21.41	19.99	1	1	1	1
20230328165336	21.4	0.08	-59.47	21.41	19.99	1	1	1	1
20230328165337	21.4	0.06	-61.7	21.42	20.0	1	1	1	1
20230328165338	21.37	0.13	-55.58	21.42	20.0	1	1	1	1
20230328165339	21.39	0.06	-61.71	21.42	20.0	1	1	1	1
20230328165340	21.39	0.12	-56.22	21.41	19.99	1	1	1	1
20230328165341	21.41	0.14	-54.95	21.41	19.99	1	1	1	1
20230328165342	21.39	0.06	-61.71	21.41	19.99	1	1	1	1
20230328165344	21.39	0.13	-55.57	21.4	19.99	1	1	1	1
20230328165345	21.4	0.1	-57.69	21.41	19.99	1	1	1	1
20230328165346	21.4	0.08	-59.47	21.41	19.99	1	1	1	1
20230328165347	21.4	0.12	-56.22	21.41	19.99	1	1	1	1
20230328165348	21.4	0.08	-59.47	21.42	20.0	1	1	1	1
20230328165349	21.41	0.12	-56.21	21.41	19.99	1	1	1	1
20230328165350	21.4	0.08	-59.47	21.41	19.99	1	1	1	1
20230328165351	21.4	0.06	-61.7	21.41	19.99	1	1	1	1
20230328165352	21.4	0.12	-56.22	21.41	19.99	1	1	1	1
20230328165353	21.41	0.12	-56.21	21.41	19.99	1	1	1	1
20230328165354	21.41	0.1	-57.69	21.41	19.99	1	1	1	1
20230328165355	21.4	0.14	-54.95	21.41	19.97	1	1	1	1
20230328165356	21.43	0.1	-57.68	21.4	19.99	1	1	1	1
20230328165357	21.41	0.1	-57.69	21.4	19.97	1	1	1	1
20230328165358	21.41	0.1	-57.69	21.36	19.97	1	1	1	1
20230328165359	21.4	0.12	-56.22	21.29	19.97	1	1	1	1
20230328165400	21.41	0.1	-57.69	21.24	19.95	1	1	1	1
20230328165401	21.41	0.08	-59.46	21.15	19.93	1	1	1	1
20230328165402	21.4	0.12	-56.22	21.07	19.88	1	1	1	1
20230328165403	21.43	0.06	-61.69	21.0	19.85	1	1	1	1
20230328165405	21.39	0.12	-56.22	20.92	19.8	1	1	1	1
20230328165406	21.4	0.08	-59.47	20.83	19.76	1	1	1	1
20230328165407	21.41	0.08	-59.46	20.76	19.71	1	1	1	1
20230328165408	21.41	0.08	-59.46	20.69	19.66	0	1	1	1
20230328165409	21.4	0.08	-59.47	20.61	19.6	0	1	1	1
20230328165410	21.41	0.1	-57.69	20.53	19.57	0	1	1	1
20230328165411	21.39	0.07	-60.52	20.46	19.51	0	1	1	1
20230328165412	21.4	0.06	-61.7	20.38	19.46	0	1	1	1
20230328165413	21.4	0.1	-57.69	20.32	19.41	0	1	1	0
20230328165414	21.4	0.16	-53.84	20.25	19.37	0	1	1	0
20230328165415	21.4	0.08	-59.47	20.23	19.32	0	1	1	0
20230328165416	21.4	0.08	-59.47	20.23	19.28	0	1	1	0
20230328165417	21.37	0.13	-55.58	20.23	19.27	0	1	1	0
20230328165419	21.37	0.16	-53.86	20.21	19.24	0	1	1	0
20230328165420	21.39	0.06	-61.71	20.23	19.23	0	1	1	0
20230328165421	21.36	0.18	-52.87	20.25	19.23	0	1	1	0
20230328165422	21.37	0.06	-61.72	20.26	19.23	0	1	1	0
20230328165423	21.37	0.12	-56.23	20.27	19.21	0	1	1	0
20230328165424	21.36	0.04	-64.79	20.29	19.23	0	1	1	0
20230328165425	21.34	0.13	-55.59	20.31	19.23	0	1	1	0
20230328165426	21.36	0.12	-56.24	20.32	19.23	0	1	1	0
20230328165427	21.34	0.1	-57.72	20.34	19.25	1	1	1	0
20230328165428	21.34	0.07	-60.54	20.36	19.26	1	1	1	0
20230328165429	21.33	0.06	-61.74	20.37	19.26	1	1	1	0
20230328165431	21.36	0.04	-64.79	20.38	19.27	1	1	1	0
20230328165432	21.36	0.12	-56.24	20.42	19.27	1	1	1	0
20230328165433	21.33	0.12	-56.25	20.42	19.28	1	1	1	0
20230328165434	21.33	0.12	-56.25	20.43	19.3	1	1	1	0
20230328165435	21.31	0.11	-56.97	20.46	19.31	1	1	1	0
20230328165436	21.33	0.12	-56.25	20.48	19.32	1	1	1	0
20230328165437	21.33	0.13	-55.6	20.48	19.33	1	1	1	0
20230328165438	21.31	0.05	-63.14	20.52	19.34	1	1	1	0
20230328165439	21.33	0.07	-60.55	20.53	19.37	1	1	1	0
20230328165440	21.3	0.1	-57.74	20.54	19.37	1	1	1	0
20230328165441	21.33	0.06	-61.74	20.56	19.38	1	1	1	0
