EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230328154402	21.03	0.11	-57.11	21.14	19.78	1	1	1	1
20230328154403	21.06	0.07	-60.67	21.14	19.78	1	1	1	1
20230328154404	21.05	0.01	-74.64	21.14	19.78	1	1	1	1
20230328154405	21.06	0.07	-60.67	21.14	19.77	1	1	1	1
20230328154406	21.06	0.07	-60.67	21.14	19.8	1	1	1	1
20230328154407	21.02	0.03	-67.05	21.15	19.78	1	1	1	1
20230328154408	21.06	0.07	-60.67	21.11	19.95	1	1	1	1
20230328154410	21.06	0.11	-57.09	21.09	20.17	1	1	1	1
20230328154411	21.07	0.09	-58.7	21.05	20.37	1	1	1	1
20230328154412	21.06	0.07	-60.67	21.03	20.54	1	1	1	1
20230328154413	21.06	0.15	-54.55	20.99	20.66	1	1	1	1
20230328154414	21.09	0.11	-57.08	20.98	20.75	1	1	1	1
20230328154415	21.1	0.09	-58.68	20.95	20.82	1	1	1	1
20230328154416	21.12	0.09	-58.67	20.93	20.87	1	1	1	1
20230328154417	21.12	0.13	-55.7	20.91	20.91	1	1	1	1
20230328154418	21.12	0.11	-57.06	20.89	20.93	1	1	1	1
20230328154419	21.1	0.09	-58.68	20.87	20.95	1	1	1	1
20230328154420	21.15	0.07	-60.63	20.86	20.88	1	1	1	1
20230328154421	21.16	0.09	-58.65	20.83	20.65	1	1	1	1
20230328154422	21.16	0.05	-63.21	20.78	20.43	1	1	1	1
20230328154423	21.2	0.15	-54.48	20.72	20.24	1	1	1	1
20230328154424	21.19	0.07	-60.61	20.66	20.08	1	1	1	1
20230328154425	21.19	0.05	-63.19	20.59	19.95	1	1	1	1
20230328154426	21.22	0.07	-60.6	20.53	19.82	1	1	1	1
20230328154427	21.19	0.11	-57.03	20.47	19.72	1	1	1	1
20230328154428	21.17	0.11	-57.04	20.41	19.64	1	1	1	1
20230328154429	21.17	0.05	-63.2	20.34	19.56	1	1	1	1
20230328154430	21.17	0.07	-60.62	20.27	19.47	1	1	1	1
20230328154432	21.2	0.09	-58.63	20.2	19.41	1	1	1	1
20230328154433	21.19	0.11	-57.03	20.14	19.36	1	1	1	1
20230328154434	21.17	0.15	-54.5	20.07	19.28	1	1	1	1
20230328154435	21.19	0.13	-55.67	20.02	19.24	1	1	1	1
20230328154436	21.19	0.07	-60.61	19.97	19.18	1	1	1	1
20230328154437	21.16	0.09	-58.65	19.91	19.13	1	1	1	1
20230328154438	21.16	0.17	-53.46	19.85	19.1	1	1	1	1
20230328154439	21.16	0.07	-60.63	19.81	19.05	0	1	1	1
20230328154440	21.15	0.11	-57.05	19.75	19.0	0	1	1	1
20230328154441	21.15	0.03	-66.99	19.69	18.95	0	1	1	1
20230328154442	21.15	0.17	-53.46	19.64	18.92	0	1	1	1
20230328154443	21.13	0.11	-57.06	19.58	18.9	0	1	1	1
20230328154444	21.12	0.13	-55.7	19.55	18.84	0	1	1	0
20230328154445	21.13	0.05	-63.22	19.49	18.8	0	1	1	0
20230328154446	21.12	0.09	-58.67	19.5	18.79	0	1	1	0
20230328154448	21.13	0.11	-57.06	19.49	18.74	0	1	1	0
20230328154449	21.12	0.07	-60.65	19.52	18.73	0	1	1	0
20230328154450	21.09	0.0	-88.62	19.53	18.72	0	1	1	0
20230328154451	21.1	0.11	-57.07	19.57	18.73	0	1	1	0
20230328154452	21.09	0.07	-60.66	19.59	18.73	0	1	1	0
20230328154453	21.07	0.07	-60.67	19.62	18.73	0	1	1	0
20230328154454	21.06	0.09	-58.7	19.65	18.74	0	1	1	0
20230328154455	21.06	0.03	-67.03	19.69	18.77	0	1	1	0
20230328154456	21.06	0.09	-58.7	19.72	18.79	0	1	1	0
20230328154458	21.05	0.11	-57.1	19.75	18.8	0	1	1	0
20230328154459	21.06	0.13	-55.73	19.77	18.82	0	1	1	0
20230328154500	21.03	0.13	-55.75	19.81	18.82	0	1	1	0
20230328154501	21.0	0.07	-60.7	19.84	18.86	0	1	1	0
20230328154502	21.03	0.03	-67.04	19.87	18.87	0	1	1	0
20230328154503	21.0	0.11	-57.12	19.9	18.88	0	1	1	0
20230328154504	21.03	0.07	-60.69	19.93	18.91	0	1	1	0
20230328154505	21.03	0.13	-55.75	19.96	18.93	0	1	1	0
20230328154506	21.0	0.17	-53.54	19.99	18.95	0	1	1	0
20230328154507	20.99	0.05	-63.28	20.02	18.98	0	1	1	0
20230328154509	21.02	0.09	-58.72	20.03	18.99	0	1	1	0
20230328154510	20.97	0.06	-61.91	20.07	19.01	0	1	1	0
20230328154511	20.99	0.15	-54.59	20.08	19.02	0	1	1	0
20230328154512	20.97	0.09	-58.74	20.12	19.04	0	1	1	0
20230328154513	21.0	0.13	-55.76	20.14	19.06	1	1	1	0
20230328154514	20.97	0.12	-56.43	20.17	19.07	1	1	1	0
20230328154515	20.99	0.13	-55.77	20.18	19.08	1	1	1	0
20230328154516	20.96	0.11	-57.14	20.21	19.1	1	1	1	0
20230328154517	20.96	0.11	-57.14	20.23	19.12	1	1	1	0
20230328154518	20.96	0.06	-61.91	20.25	19.13	1	1	1	0
20230328154519	20.97	0.05	-63.29	20.29	19.17	1	1	1	0
20230328154520	21.0	0.07	-60.7	20.31	19.18	1	1	1	0
20230328154522	20.99	0.07	-60.71	20.32	19.18	1	1	1	0
20230328154523	20.95	0.06	-61.92	20.34	19.19	1	1	1	0
20230328154524	20.96	0.11	-57.14	20.36	19.21	1	1	1	0
20230328154525	20.97	0.11	-57.14	20.37	19.23	1	1	1	0
20230328154526	20.93	0.09	-58.76	20.4	19.24	1	1	1	0
20230328154527	20.95	0.09	-58.75	20.42	19.26	1	1	1	0
20230328154528	20.95	0.03	-67.08	20.44	19.28	1	1	1	0
20230328154529	20.96	0.11	-57.14	20.46	19.27	1	1	1	0
20230328154530	20.93	0.06	-61.93	20.48	19.31	1	1	1	0
20230328154531	20.96	0.09	-58.75	20.49	19.32	1	1	1	0
20230328154533	20.93	0.06	-61.93	20.5	19.32	1	1	1	0
20230328154534	20.93	0.12	-56.45	20.53	19.34	1	1	1	0
20230328154535	20.93	0.06	-61.93	20.55	19.36	1	1	1	0
20230328154536	20.95	0.09	-58.75	20.56	19.37	1	1	1	0
20230328154537	20.93	0.05	-63.31	20.58	19.37	1	1	1	0
20230328154538	20.96	0.06	-61.91	20.6	19.39	1	1	1	0
20230328154539	20.93	0.11	-57.16	20.61	19.39	1	1	1	0
20230328154540	20.93	0.05	-63.31	20.63	19.41	1	1	1	0
20230328154541	20.93	0.06	-61.93	20.64	19.41	1	1	1	0
20230328154543	20.95	0.06	-61.92	20.65	19.43	1	1	1	0
20230328154544	20.93	0.12	-56.45	20.67	19.44	1	1	1	0
20230328154545	20.95	0.11	-57.15	20.7	19.46	1	1	1	0
20230328154546	20.93	0.03	-67.09	20.71	19.47	1	1	1	0
20230328154547	20.93	0.12	-56.45	20.72	19.47	1	1	1	0
20230328154548	20.96	0.09	-58.75	20.72	19.47	1	1	1	0
20230328154549	20.95	0.06	-61.92	20.74	19.49	1	1	1	0
20230328154550	20.95	0.06	-61.92	20.76	19.51	1	1	1	0
20230328154551	20.95	0.11	-57.15	20.77	19.52	1	1	1	0
20230328154552	20.95	0.05	-63.3	20.78	19.53	1	1	1	0
20230328154554	20.93	0.11	-57.16	20.78	19.52	1	1	1	0
20230328154555	20.93	0.05	-63.31	20.81	19.52	1	1	1	0
20230328154556	20.93	0.09	-58.76	20.83	19.56	1	1	1	0
20230328154557	20.93	0.11	-57.16	20.83	19.56	1	1	1	0
20230328154558	20.95	0.12	-56.44	20.83	19.56	1	1	1	0
20230328154559	20.93	0.09	-58.76	20.84	19.57	1	1	1	0
20230328154600	20.93	0.06	-61.93	20.86	19.57	1	1	1	0
20230328154601	20.96	0.06	-61.91	20.88	19.58	1	1	1	0
20230328154602	20.96	0.12	-56.44	20.88	19.58	1	1	1	0
20230328154603	20.95	0.11	-57.15	20.88	19.59	1	1	1	0
20230328154604	20.99	0.13	-55.77	20.89	19.6	1	1	1	0
20230328154605	20.97	0.0	-88.66	20.91	19.63	1	1	1	0
20230328154607	20.95	0.15	-54.61	20.93	19.63	1	1	1	0
20230328154608	20.95	0.06	-61.92	20.93	19.62	1	1	1	0
20230328154609	20.96	0.05	-63.3	20.93	19.63	1	1	1	0
20230328154610	20.97	0.16	-54.06	20.94	19.64	1	1	1	0
20230328154611	20.96	0.12	-56.44	20.95	19.64	1	1	1	0
20230328154612	20.95	0.09	-58.75	20.97	19.65	1	1	1	0
20230328154613	20.95	0.03	-67.08	20.98	19.65	1	1	1	0
20230328154614	20.99	0.09	-58.74	20.99	19.68	1	1	1	0
20230328154615	20.97	0.12	-56.43	21.0	19.66	1	1	1	0
20230328154616	20.96	0.15	-54.61	21.0	19.68	1	1	1	0
20230328154617	20.99	0.13	-55.77	21.02	19.69	1	1	1	0
20230328154618	20.97	0.11	-57.14	21.02	19.68	1	1	1	0
20230328154620	20.97	0.15	-54.6	21.04	19.7	1	1	1	0
20230328154621	20.99	0.13	-55.77	21.03	19.7	1	1	1	0
20230328154622	20.99	0.09	-58.74	21.04	19.71	1	1	1	0
20230328154623	20.97	0.12	-56.43	21.04	19.71	1	1	1	0
20230328154624	20.99	0.11	-57.13	21.05	19.72	1	1	1	0
20230328154625	21.0	0.13	-55.76	21.07	19.72	1	1	1	0
20230328154626	20.99	0.13	-55.77	21.09	19.72	1	1	1	0
20230328154627	21.0	0.11	-57.12	21.08	19.74	1	1	1	0
20230328154628	20.99	0.07	-60.71	21.09	19.72	1	1	1	0
20230328154629	20.99	0.05	-63.28	21.09	19.74	1	1	1	0
20230328154630	20.99	0.11	-57.13	21.09	19.75	1	1	1	0
20230328154631	21.0	0.01	-74.66	21.1	19.75	1	1	1	0
20230328154632	21.0	0.15	-54.58	21.11	19.77	1	1	1	0
20230328154634	20.99	0.09	-58.74	21.11	19.76	1	1	1	0
20230328154635	21.0	0.09	-58.73	21.13	19.77	1	1	1	0
20230328154636	21.0	0.09	-58.73	21.13	19.78	1	1	1	0
20230328154637	21.0	0.09	-58.73	21.14	19.77	1	1	1	0
20230328154638	21.0	0.07	-60.7	21.14	19.78	1	1	1	0
20230328154639	21.02	0.07	-60.69	21.14	19.78	1	1	1	0
20230328154640	21.0	0.15	-54.58	21.15	19.78	1	1	1	0
20230328154641	21.0	0.15	-54.58	21.16	19.8	1	1	1	0
20230328154642	21.02	0.13	-55.75	21.16	19.78	1	1	1	0
20230328154643	21.0	0.07	-60.7	21.18	19.81	1	1	1	0
20230328154644	21.0	0.03	-67.06	21.18	19.8	1	1	1	0
20230328154646	21.0	0.13	-55.76	21.19	19.82	0	1	1	0
20230328154647	21.02	0.07	-60.69	21.19	19.81	0	1	1	0
20230328154648	21.02	0.05	-63.27	21.19	19.81	0	1	1	0
20230328154649	21.02	0.05	-63.27	21.19	19.82	0	1	1	0
20230328154650	21.03	0.09	-58.72	21.19	19.82	0	1	1	0
20230328154651	21.05	0.09	-58.71	21.2	19.82	0	1	1	0
20230328154652	21.02	0.11	-57.11	21.2	19.82	1	1	1	0
20230328154653	21.03	0.05	-63.27	21.23	19.83	0	1	1	0
20230328154654	21.05	0.05	-63.26	21.21	19.82	0	1	1	0
20230328154655	21.03	0.13	-55.75	21.23	19.84	0	1	1	0
20230328154657	21.05	0.09	-58.71	21.24	19.84	0	1	1	0
20230328154658	21.03	0.13	-55.75	21.25	19.85	0	1	1	0
20230328154659	21.03	0.09	-58.72	21.24	19.84	1	1	1	0
20230328154700	21.03	0.11	-57.11	21.25	19.85	1	1	1	0
20230328154701	21.03	0.13	-55.75	21.25	19.85	1	1	1	0
20230328154702	21.06	0.09	-58.7	21.24	19.85	1	1	1	0
20230328154703	21.05	0.07	-60.68	21.24	19.87	1	1	1	0
20230328154704	21.06	0.15	-54.55	21.25	19.85	1	1	1	0
20230328154705	21.05	0.13	-55.74	21.25	19.87	1	1	1	0
20230328154706	21.02	0.15	-54.57	21.25	19.87	1	1	1	0
20230328154707	21.05	0.11	-57.1	21.26	19.87	1	1	1	0
20230328154708	21.03	0.09	-58.72	21.27	19.88	1	1	1	0
20230328154710	21.05	0.07	-60.68	21.29	19.88	1	1	1	0
20230328154711	21.06	0.13	-55.73	21.29	19.88	1	1	1	0
20230328154712	21.06	0.09	-58.7	21.27	19.87	1	1	1	0
20230328154713	21.06	0.09	-58.7	21.29	19.88	1	1	1	0
20230328154714	21.06	0.11	-57.09	21.3	19.89	1	1	1	0
20230328154715	21.06	0.09	-58.7	21.29	19.88	1	1	1	0
20230328154716	21.09	0.09	-58.69	21.29	19.88	1	1	1	0
20230328154717	21.06	0.09	-58.7	21.29	19.89	1	1	1	0
20230328154718	21.06	0.05	-63.25	21.29	19.89	1	1	1	0
20230328154719	21.09	0.11	-57.08	21.31	19.9	1	1	1	0
20230328154720	21.07	0.07	-60.67	21.29	19.89	1	1	1	0
20230328154721	21.07	0.11	-57.09	21.31	19.9	1	1	1	0
20230328154722	21.07	0.07	-60.67	21.31	19.91	1	1	1	0
20230328154724	21.09	0.09	-58.69	21.31	19.91	1	1	1	0
20230328154725	21.09	0.13	-55.72	21.31	19.9	1	1	1	0
20230328154726	21.09	0.11	-57.08	21.31	19.9	1	1	1	0
20230328154727	21.09	0.11	-57.08	21.32	19.91	1	1	1	0
20230328154728	21.07	0.13	-55.73	21.34	19.91	1	1	1	0
20230328154729	21.07	0.13	-55.73	21.32	19.91	1	1	1	0
20230328154730	21.07	0.09	-58.7	21.34	19.93	1	1	1	0
20230328154731	21.09	0.09	-58.69	21.34	19.91	1	1	1	0
20230328154732	21.07	0.09	-58.7	21.34	19.93	1	1	1	0
20230328154733	21.1	0.11	-57.07	21.34	19.93	1	1	1	0
20230328154734	21.07	0.13	-55.73	21.34	19.91	1	1	1	0
20230328154736	21.09	0.07	-60.66	21.35	19.93	1	1	1	0
20230328154737	21.09	0.09	-58.69	21.35	19.93	1	1	1	0
20230328154738	21.07	0.13	-55.73	21.35	19.91	1	1	1	0
20230328154739	21.12	0.07	-60.65	21.35	19.91	1	1	1	0
20230328154740	21.1	0.17	-53.49	21.35	19.93	1	1	1	0
20230328154741	21.12	0.05	-63.22	21.35	19.93	1	1	1	0
20230328154742	21.1	0.11	-57.07	21.35	19.91	1	1	1	0
20230328154743	21.12	0.03	-67.0	21.36	19.93	1	1	1	0
20230328154744	21.1	0.13	-55.71	21.36	19.94	1	1	1	0
20230328154745	21.12	0.05	-63.22	21.35	19.93	1	1	1	0
20230328154746	21.12	0.07	-60.65	21.36	19.94	1	1	1	0
20230328154748	21.1	0.03	-67.01	21.36	19.94	1	1	1	0
20230328154749	21.12	0.11	-57.06	21.37	19.95	1	1	1	0
20230328154750	21.12	0.05	-63.22	21.36	19.94	1	1	1	0
20230328154751	21.13	0.07	-60.64	21.37	19.93	1	1	1	0
20230328154752	21.1	0.09	-58.68	21.36	19.94	1	1	1	0
20230328154753	21.12	0.11	-57.06	21.36	19.94	1	1	1	0
20230328154754	21.12	0.09	-58.67	21.36	19.94	1	1	1	0
20230328154755	21.13	0.05	-63.22	21.37	19.95	1	1	1	0
20230328154756	21.12	0.07	-60.65	21.37	19.94	1	1	1	0
20230328154757	21.1	0.13	-55.71	21.39	19.95	1	1	1	0
20230328154758	21.12	0.11	-57.06	21.37	19.94	1	1	1	0
20230328154800	21.12	0.09	-58.67	21.39	19.96	1	1	1	0
20230328154801	21.15	0.09	-58.66	21.37	19.94	1	1	1	0
20230328154802	21.15	0.03	-66.99	21.39	19.96	1	1	1	0
20230328154803	21.12	0.13	-55.7	21.37	19.95	1	1	1	0
20230328154804	21.15	0.09	-58.66	21.39	19.96	1	1	1	0
20230328154805	21.13	0.07	-60.64	21.39	19.95	1	1	1	0
20230328154806	21.15	0.13	-55.69	21.4	19.96	1	1	1	0
20230328154807	21.15	0.11	-57.05	21.39	19.95	1	1	1	0
20230328154808	21.13	0.11	-57.06	21.39	19.95	1	1	1	0
20230328154810	21.15	0.11	-57.05	21.39	19.95	1	1	1	0
20230328154811	21.15	0.19	-52.52	21.4	19.96	1	1	1	0
