EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230331110610	18.33	0.0	-89.57	19.68	18.6	1	1	1	1
20230331110611	18.29	0.0	-89.58	19.66	18.58	1	1	1	1
20230331110612	18.28	0.0	-89.58	19.68	18.6	1	1	1	1
20230331110613	18.27	0.0	-89.59	19.66	18.59	1	1	1	1
20230331110614	18.31	0.0	-89.57	19.66	18.59	1	1	1	1
20230331110615	18.28	0.0	-89.58	19.68	18.59	1	1	1	1
20230331110616	18.29	0.0	-89.58	19.68	18.59	1	1	1	1
20230331110617	18.29	0.0	-89.58	19.69	18.59	1	1	1	1
20230331110618	18.29	0.0	-89.58	19.69	18.6	1	1	1	1
20230331110619	18.32	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110620	18.32	0.0	-89.57	19.69	18.59	1	1	1	1
20230331110622	18.33	0.0	-89.57	19.68	18.59	1	1	1	1
20230331110623	18.31	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110624	18.32	0.0	-89.57	19.68	18.6	1	1	1	1
20230331110625	18.33	0.0	-89.57	19.69	18.59	1	1	1	1
20230331110626	18.33	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110627	18.32	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110628	18.32	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110629	18.33	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110630	18.33	0.0	-89.57	19.69	18.6	1	1	1	1
20230331110631	18.36	0.01	-75.74	19.7	18.6	1	1	1	1
