EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230329155603	20.69	0.04	-65.09	20.84	19.57	1	1	1	1
20230329155604	20.68	0.06	-62.04	20.84	19.56	1	1	1	1
20230329155605	20.66	0.06	-62.05	20.84	19.56	1	1	1	1
20230329155606	20.68	0.06	-62.04	20.84	19.57	1	1	1	1
20230329155607	20.69	0.06	-62.04	20.84	19.56	1	1	1	1
20230329155608	20.65	0.0	-88.77	20.84	19.56	1	1	1	1
20230329155609	20.65	0.04	-65.11	20.84	19.56	1	1	1	1
20230329155610	20.66	0.02	-70.09	20.84	19.56	1	1	1	1
20230329155611	20.69	0.0	-88.76	20.84	19.56	1	1	1	1
20230329155613	20.66	0.0	-88.77	20.84	19.56	1	1	1	1
20230329155614	20.68	0.1	-58.05	20.86	19.56	1	1	1	1
20230329155615	20.68	0.02	-70.08	20.87	19.56	1	1	1	1
20230329155616	20.69	0.0	-88.76	20.84	19.56	1	1	1	1
20230329155617	20.71	0.08	-59.8	20.86	19.57	1	1	1	1
20230329155618	20.69	0.02	-70.08	20.86	19.56	1	1	1	1
20230329155619	20.69	0.04	-65.09	20.84	19.56	1	1	1	1
20230329155620	20.69	0.04	-65.09	20.86	19.57	1	1	1	1
20230329155621	20.66	0.06	-62.05	20.86	19.56	1	1	1	1
20230329155622	20.66	0.04	-65.1	20.86	19.57	1	1	1	1
20230329155623	20.68	0.0	-88.76	20.86	19.56	1	1	1	1
20230329155624	20.66	0.08	-59.82	20.84	19.56	1	1	1	1
20230329155625	20.72	0.04	-65.08	20.84	19.56	1	1	1	1
20230329155626	20.68	0.04	-65.09	20.84	19.56	1	1	1	1
20230329155627	20.72	0.04	-65.08	20.84	19.56	1	1	1	1
20230329155628	20.71	0.08	-59.8	20.84	19.56	1	1	1	1
20230329155629	20.69	0.04	-65.09	20.84	19.56	1	1	1	1
20230329155630	20.69	0.1	-58.04	20.86	19.56	1	1	1	1
20230329155631	20.69	0.0	-88.76	20.86	19.56	1	1	1	1
20230329155632	20.71	0.08	-59.8	20.84	19.58	1	1	1	1
20230329155634	20.69	0.04	-65.09	20.84	19.57	1	1	1	1
20230329155635	20.72	0.0	-88.75	20.87	19.57	1	1	1	1
20230329155636	20.71	0.02	-70.07	20.87	19.57	1	1	1	1
20230329155637	20.69	0.04	-65.09	20.84	19.57	1	1	1	1
20230329155638	20.71	0.06	-62.03	20.86	19.57	1	1	1	1
20230329155639	20.71	0.06	-62.03	20.86	19.57	1	1	1	1
20230329155640	20.69	0.06	-62.04	20.86	19.57	1	1	1	1
20230329155641	20.72	0.1	-58.03	20.84	19.56	1	1	1	1
20230329155642	20.71	0.04	-65.08	20.86	19.57	1	1	1	1
20230329155643	20.69	0.0	-88.76	20.84	19.57	1	1	1	1
20230329155644	20.71	0.0	-88.75	20.84	19.57	1	1	1	1
20230329155645	20.71	0.0	-88.75	20.84	19.56	1	1	1	1
20230329155646	20.71	0.04	-65.08	20.84	19.56	1	1	1	1
20230329155647	20.72	0.0	-88.75	20.86	19.56	1	1	1	1
20230329155648	20.71	0.12	-56.56	20.84	19.56	1	1	1	1
20230329155649	20.72	0.02	-70.06	20.84	19.56	1	1	1	1
20230329155650	20.69	0.06	-62.04	20.84	19.57	1	1	1	1
20230329155651	20.72	0.12	-56.56	20.84	19.56	1	1	1	1
20230329155652	20.73	0.06	-62.02	20.84	19.56	1	1	1	1
20230329155653	20.69	0.06	-62.04	20.86	19.57	1	1	1	1
20230329155655	20.72	0.08	-59.8	20.84	19.56	1	1	1	1
20230329155656	20.71	0.08	-59.8	20.84	19.57	1	1	1	1
20230329155657	20.71	0.0	-88.75	20.83	19.56	1	1	1	1
20230329155658	20.72	0.0	-88.75	20.83	19.56	1	1	1	1
20230329155659	20.69	0.12	-56.57	20.83	19.56	1	1	1	1
20230329155700	20.71	0.0	-88.75	20.83	19.56	1	1	1	1
20230329155701	20.71	0.08	-59.8	20.8	19.56	1	1	1	1
20230329155702	20.69	0.02	-70.08	20.72	19.53	1	1	1	1
20230329155703	20.72	0.08	-59.8	20.64	19.52	1	1	1	1
20230329155704	20.71	0.04	-65.08	20.58	19.47	1	1	1	1
20230329155705	20.69	0.06	-62.04	20.48	19.44	1	1	1	1
20230329155706	20.71	0.0	-88.75	20.41	19.4	1	1	1	1
20230329155707	20.71	0.08	-59.8	20.32	19.37	1	1	1	1
20230329155708	20.69	0.04	-65.09	20.25	19.32	1	1	1	1
20230329155709	20.69	0.0	-88.76	20.17	19.26	1	1	1	1
20230329155710	20.65	0.05	-63.44	20.08	19.2	1	1	1	1
20230329155711	20.69	0.08	-59.81	20.0	19.15	1	1	1	1
20230329155712	20.69	0.08	-59.81	19.91	19.1	1	1	1	1
20230329155713	20.69	0.06	-62.04	19.84	19.05	1	1	1	1
20230329155714	20.69	0.02	-70.08	19.77	19.01	1	1	1	1
20230329155716	20.66	0.0	-88.77	19.69	18.94	1	1	1	1
20230329155717	20.69	0.04	-65.09	19.63	18.91	1	1	1	1
20230329155718	20.66	0.04	-65.1	19.55	18.86	1	1	1	1
20230329155719	20.69	0.04	-65.09	19.47	18.79	1	1	1	1
20230329155720	20.69	0.02	-70.08	19.39	18.74	1	1	1	1
20230329155721	20.65	0.1	-58.06	19.32	18.7	1	1	1	1
20230329155722	20.65	0.08	-59.83	19.24	18.64	1	1	1	1
20230329155723	20.63	0.05	-63.45	19.18	18.59	1	1	1	1
20230329155724	20.65	0.05	-63.44	19.1	18.55	1	1	1	1
20230329155725	20.65	0.04	-65.11	19.04	18.51	1	1	1	1
20230329155726	20.59	0.02	-70.12	18.95	18.45	1	1	1	1
20230329155727	20.63	0.05	-63.45	18.87	18.4	1	1	1	1
20230329155728	20.61	0.02	-70.11	18.81	18.36	1	1	1	1
20230329155729	20.61	0.04	-65.13	18.74	18.31	1	1	1	1
20230329155730	20.61	0.04	-65.13	18.68	18.27	1	1	1	1
20230329155731	20.62	0.08	-59.84	18.63	18.22	1	1	1	1
20230329155732	20.59	0.05	-63.47	18.54	18.17	1	1	1	1
20230329155733	20.56	0.02	-70.13	18.48	18.12	1	1	1	1
20230329155734	20.58	0.05	-63.48	18.41	18.09	1	1	1	1
20230329155736	20.58	0.05	-63.48	18.34	18.04	1	1	1	1
20230329155737	20.55	0.05	-63.49	18.29	18.01	1	1	1	1
20230329155738	20.55	0.05	-63.49	18.23	17.96	1	1	1	1
20230329155739	20.53	0.03	-67.26	18.17	17.91	1	1	1	1
20230329155740	20.52	0.05	-63.5	18.11	17.87	1	1	1	1
20230329155741	20.49	0.07	-60.95	18.03	17.81	1	1	1	1
20230329155742	20.49	0.09	-58.98	17.97	17.79	1	1	1	1
20230329155743	20.48	0.01	-74.87	17.91	17.74	1	1	1	1
20230329155744	20.49	0.07	-60.95	17.84	17.69	1	1	1	1
20230329155745	20.46	0.03	-67.3	17.8	17.66	1	1	1	1
20230329155746	20.45	0.0	-88.84	17.73	17.61	1	1	1	1
20230329155747	20.45	0.03	-67.3	17.68	17.58	1	1	1	1
20230329155748	20.45	0.0	-88.84	17.61	17.53	1	1	1	1
20230329155749	20.43	0.07	-60.98	17.55	17.5	1	1	1	1
20230329155750	20.43	0.03	-67.31	17.51	17.45	1	1	1	1
20230329155751	20.42	0.07	-60.98	17.43	17.41	1	1	1	1
20230329155752	20.39	0.05	-63.56	17.38	17.37	1	1	1	1
20230329155753	20.38	0.03	-67.33	17.32	17.35	1	1	1	1
20230329155754	20.36	0.07	-61.01	17.26	17.3	1	1	1	1
20230329155755	20.33	0.01	-74.94	17.23	17.29	1	1	1	1
20230329155757	20.35	0.0	-88.87	17.16	17.22	1	1	1	1
20230329155758	20.32	0.03	-67.36	17.1	17.18	1	1	1	1
20230329155759	20.32	0.0	-88.88	17.06	17.16	1	1	1	1
20230329155800	20.29	0.09	-59.08	16.99	17.14	1	1	1	1
20230329155801	20.28	0.03	-67.38	16.95	17.09	1	1	1	1
20230329155802	20.29	0.03	-67.37	16.88	17.03	1	1	1	1
20230329155803	20.28	0.0	-88.9	16.84	17.0	1	1	1	1
20230329155804	20.25	0.0	-88.91	16.78	16.98	1	1	1	1
20230329155805	20.24	0.01	-74.97	16.73	16.93	1	1	1	1
20230329155806	20.22	0.04	-65.3	16.69	16.88	1	1	1	1
20230329155807	20.19	0.0	-88.93	16.64	16.85	1	1	1	1
20230329155808	20.19	0.04	-65.32	16.59	16.83	1	1	1	1
20230329155809	20.19	0.06	-62.27	16.55	16.79	1	1	1	1
20230329155810	20.18	0.02	-70.29	16.49	16.76	1	1	1	1
20230329155811	20.15	0.02	-70.31	16.43	16.7	1	1	1	1
20230329155812	20.17	0.02	-70.3	16.4	16.69	1	1	1	1
20230329155813	20.15	0.02	-70.31	16.34	16.65	1	1	1	1
20230329155814	20.11	0.04	-65.35	16.29	16.63	1	1	1	1
20230329155815	20.09	0.0	-88.96	16.25	16.61	1	1	1	1
20230329155817	20.09	0.0	-88.96	16.2	16.56	1	1	1	1
20230329155818	20.05	0.02	-70.35	16.16	16.51	1	1	1	1
20230329155819	20.04	0.06	-62.35	16.11	16.49	1	1	1	1
20230329155820	20.03	0.02	-70.36	16.08	16.47	1	1	1	1
20230329155821	20.01	0.0	-88.99	16.03	16.42	1	1	1	1
20230329155822	19.98	0.06	-62.37	15.96	16.4	1	1	1	1
20230329155823	19.98	0.08	-60.15	15.91	16.35	1	1	1	1
20230329155824	19.92	0.02	-70.41	15.87	16.33	1	1	1	1
20230329155825	19.92	0.06	-62.4	15.83	16.31	1	1	1	1
20230329155826	19.91	0.02	-70.41	15.79	16.25	1	1	1	1
20230329155827	19.92	0.03	-67.54	15.74	16.25	1	1	1	1
20230329155828	19.91	0.06	-62.41	15.71	16.2	1	1	1	1
20230329155829	19.88	0.0	-89.03	15.65	16.18	1	1	1	1
20230329155830	19.85	0.05	-63.81	15.63	16.16	1	1	1	1
20230329155831	19.85	0.01	-75.13	15.58	16.12	1	1	1	1
20230329155832	19.82	0.0	-89.05	15.53	16.1	1	1	1	1
20230329155833	19.8	0.0	-89.06	15.49	16.06	1	1	1	1
20230329155834	19.78	0.0	-89.07	15.45	16.04	1	1	1	1
20230329155835	19.8	0.05	-63.84	15.41	16.01	1	1	1	1
20230329155836	19.75	0.0	-89.08	15.37	15.98	1	1	1	1
20230329155838	19.73	0.01	-75.18	15.33	15.96	1	1	1	1
20230329155839	19.71	0.03	-67.63	15.29	15.94	1	1	1	1
20230329155840	19.7	0.0	-89.09	15.24	15.91	1	1	1	1
20230329155841	19.67	0.05	-63.9	15.22	15.89	1	1	1	1
20230329155842	19.67	0.05	-63.9	15.17	15.86	1	1	1	1
20230329155843	19.63	0.0	-89.12	15.14	15.81	1	1	1	1
20230329155844	19.63	0.01	-75.22	15.09	15.79	1	1	1	1
20230329155845	19.6	0.07	-61.37	15.05	15.79	1	1	1	1
20230329155846	19.57	0.06	-62.57	15.02	15.76	1	1	1	1
20230329155847	19.56	0.0	-89.14	14.98	15.72	1	1	1	1
20230329155848	19.56	0.06	-62.57	14.94	15.67	1	1	1	1
20230329155849	19.51	0.0	-89.16	14.9	15.64	1	1	1	1
20230329155850	19.5	0.04	-65.63	14.87	15.63	1	1	1	1
20230329155851	19.47	0.0	-89.17	14.83	15.61	1	1	1	1
20230329155852	19.49	0.0	-89.17	14.79	15.58	1	1	1	1
20230329155853	19.46	0.0	-89.18	14.76	15.53	1	1	1	1
20230329155854	19.46	0.0	-89.18	14.72	15.52	1	1	1	1
20230329155855	19.41	0.0	-89.19	14.69	15.49	1	1	1	1
20230329155856	19.4	0.0	-89.2	14.65	15.46	1	1	1	1
20230329155857	19.36	0.04	-65.7	14.62	15.45	1	1	1	1
20230329155859	19.34	0.02	-70.66	14.58	15.42	1	1	1	1
20230329155900	19.33	0.02	-70.66	14.56	15.39	1	1	1	1
20230329155901	19.31	0.0	-89.23	14.51	15.37	1	1	1	1
20230329155902	19.3	0.02	-70.67	14.48	15.34	1	1	1	1
20230329155903	19.27	0.0	-89.24	14.46	15.34	1	1	1	1
20230329155904	19.26	0.0	-89.25	14.41	15.31	1	1	1	1
20230329155905	19.24	0.0	-89.25	14.37	15.28	1	1	1	1
20230329155906	19.21	0.0	-89.26	14.34	15.26	1	1	1	1
20230329155907	19.2	0.0	-89.27	14.32	15.26	1	1	1	1
20230329155908	19.17	0.03	-67.87	14.29	15.21	1	1	1	1
20230329155909	19.16	0.0	-89.28	14.26	15.2	1	1	1	1
20230329155910	19.17	0.0	-89.28	14.22	15.19	1	1	1	1
20230329155911	19.11	0.0	-89.3	14.18	15.14	1	1	1	1
20230329155912	19.1	0.01	-75.44	14.15	15.11	1	1	1	1
20230329155913	19.09	0.0	-89.3	14.12	15.09	1	1	1	1
20230329155914	19.06	0.01	-75.45	14.08	15.05	1	1	1	1
20230329155915	19.06	0.0	-89.32	14.06	15.05	1	1	1	1
20230329155916	19.03	0.01	-75.47	14.02	15.04	1	1	1	1
20230329155917	19.0	0.0	-89.34	14.0	15.0	0	1	1	1
20230329155918	18.96	0.01	-75.49	13.97	14.99	0	1	1	1
20230329155920	18.96	0.0	-89.35	13.93	14.98	0	1	1	1
20230329155921	18.96	0.0	-89.35	13.91	14.93	0	1	1	1
