EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure
20230319183011	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183012	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183013	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183014	20.15	0.0	-88.94	20.91	0	0	0	0
20230319183015	20.15	0.0	-88.94	20.91	0	0	0	0
20230319183016	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183018	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183019	20.19	0.04	-65.32	20.91	0	0	0	0
20230319183020	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183021	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183022	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183023	20.17	0.0	-88.93	20.89	0	0	0	0
20230319183024	20.17	0.08	-60.06	20.91	0	0	0	0
20230319183025	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183026	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183027	20.17	0.04	-65.33	20.89	0	0	0	0
20230319183028	20.18	0.0	-88.93	20.92	0	0	0	0
20230319183029	20.19	0.0	-88.93	20.89	0	0	0	0
20230319183030	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183031	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183033	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183034	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183035	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183036	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183037	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183038	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183039	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183040	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183041	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183042	20.19	0.02	-70.29	20.89	0	0	0	0
20230319183043	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183044	20.21	0.0	-88.92	20.91	0	0	0	0
20230319183045	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183046	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183048	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183049	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183050	20.18	0.08	-60.06	20.91	0	0	0	0
20230319183051	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183052	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183053	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183054	20.21	0.02	-70.28	20.91	0	0	0	0
20230319183055	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183056	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183057	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183058	20.21	0.04	-65.31	20.91	0	0	0	0
20230319183059	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183100	20.18	0.08	-60.06	20.91	0	0	0	0
20230319183101	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183103	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183104	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183105	20.18	0.04	-65.32	20.89	0	0	0	0
20230319183106	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183107	20.15	0.08	-60.07	20.91	0	0	0	0
20230319183108	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183109	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183110	20.21	0.01	-74.98	20.91	0	0	0	0
20230319183111	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183112	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183113	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183114	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183115	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183116	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183118	20.17	0.06	-62.28	20.91	0	0	0	0
20230319183119	20.21	0.01	-74.98	20.89	0	0	0	0
20230319183120	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183121	20.21	0.01	-74.98	20.91	0	0	0	0
20230319183122	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183123	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183124	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183125	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183126	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183127	20.17	0.06	-62.28	20.91	0	0	0	0
20230319183128	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183129	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183130	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183131	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183133	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183134	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183135	20.18	0.02	-70.29	20.89	0	0	0	0
20230319183136	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183137	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183138	20.19	0.06	-62.27	20.91	0	0	0	0
20230319183139	20.21	0.01	-74.98	20.91	0	0	0	0
20230319183140	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183141	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183142	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183143	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183144	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183145	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183146	20.19	0.0	-88.93	20.92	0	0	0	0
20230319183147	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183149	20.17	0.02	-70.3	20.91	0	0	0	0
20230319183150	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183151	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183152	20.19	0.06	-62.27	20.91	0	0	0	0
20230319183153	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183154	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183155	20.19	0.02	-70.29	20.89	0	0	0	0
20230319183156	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183157	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183158	20.21	0.07	-61.08	20.91	0	0	0	0
20230319183159	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183200	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183201	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183202	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183204	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183205	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183206	20.15	0.04	-65.34	20.91	0	0	0	0
20230319183207	20.15	0.04	-65.34	20.91	0	0	0	0
20230319183208	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183209	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183210	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183211	20.21	0.0	-88.92	20.91	0	0	0	0
20230319183212	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183213	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183214	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183215	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183216	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183217	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183219	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183220	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183221	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183222	20.19	0.04	-65.32	20.91	0	0	0	0
20230319183223	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183224	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183225	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183226	20.15	0.0	-88.94	20.91	0	0	0	0
20230319183227	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183228	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183229	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183230	20.19	0.04	-65.32	20.91	0	0	0	0
20230319183231	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183232	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183234	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183235	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183236	20.18	0.06	-62.28	20.91	0	0	0	0
20230319183237	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183238	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183239	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183240	20.18	0.02	-70.29	20.92	0	0	0	0
20230319183241	20.19	0.06	-62.27	20.91	0	0	0	0
20230319183242	20.17	0.04	-65.33	20.91	0	0	0	0
20230319183243	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183244	20.18	0.04	-65.32	20.91	0	0	0	0
20230319183245	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183246	20.21	0.02	-70.28	20.91	0	0	0	0
20230319183248	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183249	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183250	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183251	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183252	20.17	0.0	-88.93	20.91	0	0	0	0
20230319183253	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183254	20.17	0.04	-65.33	20.91	0	0	0	0
20230319183255	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183256	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183257	20.17	0.06	-62.28	20.91	0	0	0	0
20230319183258	20.18	0.02	-70.29	20.91	0	0	0	0
20230319183259	20.18	0.0	-88.93	20.91	0	0	0	0
20230319183300	20.19	0.0	-88.93	20.91	0	0	0	0
20230319183302	20.19	0.02	-70.29	20.91	0	0	0	0
20230319183303	20.19	0.04	-65.32	20.91	0	0	0	0
