EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230403145713	7.3	58.6	-0.29	4.02	5.78	1	1	0	1
20230403145714	7.29	58.59	-0.3	4.06	5.82	1	1	0	1
20230403145716	7.26	58.64	-0.31	4.06	5.82	1	1	0	1
20230403145717	7.2	58.68	-0.36	4.14	5.89	1	1	0	1
20230403145718	7.16	58.75	-0.38	4.16	5.91	1	1	0	1
20230403145719	7.13	58.79	-0.4	4.22	5.97	1	1	0	1
20230403145720	7.09	58.86	-0.42	4.26	5.99	1	1	0	1
20230403145721	7.09	58.93	-0.41	4.24	6.03	1	1	0	1
20230403145722	7.02	58.95	-0.47	4.06	5.99	1	1	0	1
20230403145723	7.02	59.03	-0.45	3.96	6.01	1	1	0	1
20230403145724	6.95	59.09	-0.5	3.8	5.95	1	1	0	1
20230403145725	6.95	59.15	-0.49	3.59	5.88	1	1	0	1
20230403145726	6.91	59.22	-0.51	3.45	5.78	1	1	0	1
20230403145727	6.88	59.32	-0.51	3.32	5.69	1	1	0	1
20230403145728	6.87	59.38	-0.51	3.13	5.59	1	1	0	1
20230403145729	6.84	59.45	-0.52	3.02	5.47	1	1	0	1
20230403145730	6.81	59.5	-0.54	2.89	5.38	1	1	0	1
20230403145731	6.74	59.61	-0.58	2.7	5.26	1	1	0	1
20230403145732	6.71	59.66	-0.6	2.56	5.16	1	1	0	1
20230403145733	6.69	59.77	-0.59	2.47	5.08	1	1	0	1
20230403145734	6.69	59.81	-0.58	2.36	4.97	1	1	0	1
20230403145736	6.64	59.88	-0.61	2.2	4.87	1	1	0	1
20230403145737	6.61	59.95	-0.62	2.13	4.77	1	1	0	1
20230403145738	6.6	59.98	-0.63	2.01	4.6	1	1	0	1
20230403145739	6.57	60.05	-0.64	1.85	4.5	1	1	0	1
20230403145740	6.54	60.1	-0.65	1.8	4.44	1	1	0	1
20230403145741	6.52	60.19	-0.65	1.71	4.34	1	1	0	1
20230403145742	6.49	60.22	-0.67	1.54	4.26	1	1	0	1
20230403145743	6.45	60.28	-0.7	1.54	4.17	1	1	0	1
20230403145744	6.44	60.31	-0.7	1.42	4.07	1	1	0	1
20230403145745	6.43	60.41	-0.69	1.37	3.99	1	1	0	1
20230403145746	6.43	60.43	-0.68	1.27	3.88	1	1	0	1
20230403145747	6.38	60.6	-0.69	1.17	3.82	1	1	0	1
20230403145748	6.35	60.6	-0.72	1.12	3.75	1	1	0	1
20230403145749	6.35	60.66	-0.71	1.09	3.69	1	1	0	1
20230403145751	6.31	60.7	-0.74	1.12	3.6	1	1	0	1
20230403145752	6.33	60.75	-0.71	1.27	3.62	1	1	0	1
20230403145753	6.31	60.8	-0.71	1.49	3.62	1	1	0	1
20230403145754	6.25	60.86	-0.76	1.87	3.69	1	1	0	1
20230403145755	6.23	60.92	-0.76	2.36	3.8	1	1	0	1
20230403145756	6.2	60.92	-0.79	2.81	3.99	1	1	0	1
20230403145757	6.2	60.95	-0.78	3.4	4.28	1	1	0	1
20230403145758	6.17	61.03	-0.79	3.94	4.58	1	1	0	1
20230403145759	6.14	61.07	-0.81	4.45	4.91	1	1	0	1
20230403145800	6.11	61.12	-0.83	5.0	5.26	1	1	0	1
20230403145801	6.09	61.2	-0.83	5.49	5.61	1	1	0	1
20230403145802	6.07	61.25	-0.84	6.06	6.03	1	1	0	1
20230403145803	6.04	61.31	-0.85	6.57	6.43	1	1	0	1
20230403145804	6.03	61.35	-0.85	7.08	6.83	1	1	0	1
20230403145805	6.01	61.4	-0.86	7.55	7.21	1	1	0	1
20230403145806	5.99	61.48	-0.86	8.03	7.61	1	1	0	1
20230403145808	5.97	61.55	-0.87	8.53	8.06	1	1	0	1
20230403145809	5.94	61.59	-0.89	9.01	8.46	1	1	0	1
20230403145810	5.96	61.64	-0.86	9.47	8.97	1	1	0	1
20230403145811	5.97	61.77	-0.82	9.92	9.43	1	1	0	1
20230403145812	6.04	62.11	-0.68	10.35	9.94	1	1	0	1
20230403145813	6.14	62.64	-0.46	10.79	10.33	1	1	0	1
20230403145814	6.24	63.26	-0.23	11.21	10.7	1	1	0	1
20230403145815	6.27	64.03	-0.04	11.66	11.21	1	1	0	1
20230403145816	6.35	64.74	0.19	12.06	11.62	1	1	0	1
20230403145817	6.6	66.04	0.7	12.44	11.94	1	1	0	1
20230403145818	6.67	66.6	0.89	12.87	12.34	1	1	0	1
20230403145819	6.69	67.12	1.01	13.25	12.73	1	1	0	1
20230403145820	6.85	67.66	1.28	13.61	13.16	1	1	0	1
20230403145821	6.87	68.12	1.39	14.0	13.46	1	1	0	1
20230403145822	6.95	68.52	1.55	14.37	13.73	1	1	0	1
20230403145823	6.98	68.86	1.65	14.71	13.84	1	1	0	1
20230403145824	6.99	69.14	1.71	15.07	13.84	1	1	0	1
20230403145826	7.06	69.34	1.82	15.4	13.85	1	1	0	1
20230403145827	7.06	69.5	1.85	15.74	13.87	1	1	0	1
20230403145828	7.06	69.62	1.88	16.08	13.91	1	1	0	1
20230403145829	7.13	69.75	1.97	16.39	13.95	1	1	0	1
20230403145830	7.12	69.85	1.98	16.72	14.23	1	1	0	1
