EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230331154534	-0.68	0.0	-92.68	7.26	9.06	1	1	1	1
20230331154535	-0.64	0.0	-92.67	7.27	9.1	1	1	1	1
20230331154536	-0.61	0.0	-92.65	7.3	9.09	1	1	1	1
20230331154537	-0.56	0.0	-92.63	7.32	9.06	1	1	1	1
20230331154538	-0.56	0.0	-92.63	7.33	9.12	1	1	1	1
20230331154539	-0.55	0.0	-92.63	7.35	9.13	1	1	1	1
20230331154540	-0.54	0.0	-92.62	7.33	9.12	1	1	1	1
20230331154541	-0.49	0.0	-92.6	7.36	9.13	1	1	1	1
20230331154542	-0.48	0.0	-92.6	7.39	9.14	1	1	1	1
20230331154543	-0.45	0.0	-92.58	7.39	9.17	1	1	1	1
20230331154544	-0.45	0.0	-92.58	7.4	9.17	1	1	1	1
20230331154545	-0.42	0.0	-92.57	7.43	9.17	1	1	1	1
20230331154546	-0.42	0.0	-92.57	7.45	9.17	1	1	1	1
20230331154547	-0.39	0.0	-92.56	7.45	9.18	1	1	1	1
20230331154549	-0.39	0.0	-92.56	7.48	9.22	1	1	1	1
20230331154550	-0.36	0.0	-92.54	7.5	9.22	1	1	1	1
20230331154551	-0.38	0.0	-92.55	7.5	9.21	1	1	1	1
20230331154552	-0.35	0.0	-92.54	7.55	9.25	1	1	1	1
20230331154553	-0.32	0.0	-92.53	7.56	9.22	1	1	1	1
20230331154554	-0.31	0.0	-92.52	7.58	9.25	1	1	1	1
20230331154555	-0.29	0.0	-92.51	7.6	9.24	1	1	1	1
20230331154556	-0.28	0.0	-92.51	7.62	9.28	1	1	1	1
20230331154557	-0.28	0.0	-92.51	7.63	9.28	1	1	1	1
20230331154558	-0.25	0.0	-92.5	7.66	9.3	1	1	1	1
20230331154559	-0.26	0.0	-92.5	7.69	9.33	1	1	1	1
20230331154600	-0.26	0.0	-92.5	7.69	9.33	1	1	1	1
20230331154601	-0.24	0.0	-92.49	7.7	9.33	1	1	1	1
20230331154602	-0.25	0.0	-92.5	7.7	9.33	1	1	1	1
20230331154603	-0.25	0.0	-92.5	7.72	9.33	1	1	1	1
20230331154604	-0.24	0.0	-92.49	7.73	9.33	1	1	1	1
20230331154605	-0.26	0.0	-92.5	7.75	9.33	1	1	1	1
20230331154606	-0.26	0.0	-92.5	7.75	9.33	1	1	1	1
20230331154607	-0.28	0.0	-92.51	7.75	9.34	1	1	1	1
20230331154609	-0.28	0.0	-92.51	7.75	9.33	1	1	1	1
20230331154610	-0.26	0.0	-92.5	7.73	9.33	1	1	1	1
20230331154611	-0.29	0.0	-92.51	7.76	9.33	1	1	1	1
20230331154612	-0.32	0.0	-92.53	7.76	9.34	1	1	1	1
20230331154613	-0.32	0.0	-92.53	7.75	9.3	1	1	1	1
20230331154614	-0.29	0.0	-92.51	7.68	9.3	1	1	1	1
20230331154615	-0.35	0.0	-92.54	7.56	9.28	1	1	1	1
20230331154616	-0.31	0.0	-92.52	7.45	9.22	1	1	1	1
20230331154617	-0.35	0.0	-92.54	7.32	9.16	1	1	1	1
20230331154618	-0.36	0.0	-92.54	7.2	9.12	1	1	1	1
20230331154619	-0.38	0.0	-92.55	7.07	9.05	1	1	1	1
20230331154620	-0.41	0.0	-92.57	6.94	8.97	1	1	1	1
20230331154621	-0.43	0.0	-92.57	6.82	8.89	1	1	1	1
20230331154622	-0.43	0.0	-92.57	6.69	8.81	1	1	1	1
20230331154623	-0.43	0.0	-92.57	6.57	8.73	1	1	1	1
20230331154624	-0.46	0.0	-92.59	6.42	8.65	1	1	1	1
20230331154625	-0.49	0.0	-92.6	6.34	8.55	1	1	1	1
20230331154626	-0.52	0.0	-92.61	6.19	8.47	1	1	1	1
20230331154627	-0.56	0.0	-92.63	6.1	8.4	1	1	1	1
20230331154629	-0.58	0.0	-92.64	5.97	8.29	1	1	1	1
20230331154630	-0.61	0.0	-92.65	5.85	8.23	1	1	1	1
20230331154631	-0.61	0.0	-92.65	5.76	8.15	1	1	1	1
20230331154632	-0.68	0.0	-92.68	5.65	8.08	1	1	1	1
20230331154633	-0.69	0.0	-92.69	5.52	8.01	1	1	1	1
20230331154634	-0.72	0.0	-92.7	5.42	7.91	1	1	1	1
20230331154635	-0.76	0.0	-92.72	5.31	7.84	1	1	1	1
20230331154636	-0.78	0.0	-92.73	5.21	7.75	1	1	1	1
20230331154637	-0.82	0.0	-92.75	5.1	7.69	1	1	1	1
20230331154638	-0.83	0.0	-92.75	4.99	7.6	1	1	1	1
20230331154639	-0.86	0.0	-92.76	4.89	7.55	1	1	1	1
20230331154640	-0.89	0.0	-92.78	4.77	7.45	1	1	1	1
20230331154641	-0.93	0.0	-92.79	4.69	7.39	1	1	1	1
