EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230405113726	17.65	0.88	-40.68	16.56	16.93	1	1	1	1
20230405113727	17.72	0.81	-41.43	16.53	16.97	1	1	1	1
20230405113728	17.75	0.79	-41.64	16.51	16.97	1	1	1	1
20230405113729	17.73	0.79	-41.66	16.48	16.97	1	1	1	1
20230405113731	17.75	0.85	-40.95	16.51	16.9	1	1	1	1
20230405113732	17.7	0.79	-41.67	16.48	16.93	1	1	1	1
20230405113733	17.73	0.79	-41.66	16.48	16.9	1	1	1	1
20230405113734	17.7	0.81	-41.44	16.48	16.93	1	1	1	1
20230405113735	17.72	0.81	-41.43	16.48	16.93	1	1	1	1
20230405113736	17.73	0.75	-42.15	16.48	16.9	1	1	1	1
20230405113737	17.72	0.83	-41.19	16.48	16.9	1	1	1	1
20230405113738	17.69	0.79	-41.68	16.48	16.9	1	1	1	1
20230405113739	17.69	0.84	-41.1	16.45	16.9	1	1	1	1
20230405113740	17.69	0.81	-41.44	16.45	16.87	1	1	1	1
20230405113741	17.69	0.83	-41.21	16.45	16.87	1	1	1	1
20230405113743	17.69	0.69	-42.95	16.43	16.84	1	1	1	1
20230405113744	17.7	0.84	-41.09	16.45	16.81	1	1	1	1
20230405113745	17.69	0.81	-41.44	16.45	16.84	1	1	1	1
20230405113746	17.68	0.84	-41.1	16.45	16.84	1	1	1	1
20230405113747	17.69	0.81	-41.44	16.43	16.84	1	1	1	1
20230405113748	17.66	0.77	-41.94	16.4	16.81	1	1	1	1
20230405113749	17.68	0.79	-41.69	16.4	16.81	1	1	1	1
20230405113750	17.68	0.81	-41.45	16.45	16.84	1	1	1	1
20230405113751	17.66	0.75	-42.19	16.43	16.84	1	1	1	1
20230405113752	17.65	0.75	-42.19	16.43	16.81	1	1	1	1
20230405113754	17.66	0.77	-41.94	16.4	16.81	1	1	1	1
20230405113755	17.66	0.73	-42.44	16.4	16.81	1	1	1	1
20230405113756	17.65	0.81	-41.47	16.4	16.81	1	1	1	1
20230405113757	17.64	0.75	-42.2	16.37	16.81	1	1	1	1
20230405113758	17.62	0.82	-41.37	16.4	16.81	1	1	1	1
20230405113759	17.64	0.82	-41.36	16.35	16.78	1	1	1	1
20230405113800	17.64	0.82	-41.36	16.37	16.78	1	1	1	1
20230405113801	17.61	0.78	-41.85	16.37	16.81	1	1	1	1
20230405113802	17.62	0.78	-41.84	16.37	16.81	1	1	1	1
20230405113803	17.62	0.77	-41.96	16.35	16.78	1	1	1	1
20230405113804	17.61	0.8	-41.61	16.35	16.81	1	1	1	1
20230405113806	17.59	0.84	-41.16	16.32	16.78	1	1	1	1
20230405113807	17.62	0.81	-41.48	16.22	16.75	1	1	1	1
20230405113808	17.61	0.8	-41.61	16.06	16.69	1	1	1	1
20230405113809	17.59	0.78	-41.86	15.9	16.66	1	1	1	1
20230405113810	17.59	0.8	-41.62	15.75	16.57	1	1	1	1
20230405113811	17.59	0.74	-42.36	15.56	16.45	1	1	1	1
20230405113812	17.58	0.82	-41.39	15.33	16.33	1	1	1	1
20230405113813	17.58	0.8	-41.63	15.17	16.24	1	1	1	1
20230405113814	17.56	0.82	-41.4	15.04	16.12	1	1	1	1
20230405113815	17.56	0.76	-42.12	14.81	16.0	1	1	1	1
20230405113816	17.55	0.78	-41.88	14.68	15.85	1	1	1	1
20230405113818	17.56	0.74	-42.37	14.5	15.76	1	1	1	1
20230405113819	17.55	0.82	-41.41	14.29	15.64	1	1	1	1
20230405113820	17.54	0.74	-42.39	14.14	15.49	1	1	1	1
20230405113821	17.51	0.8	-41.67	13.96	15.37	1	1	1	1
20230405113822	17.52	0.76	-42.15	13.81	15.23	1	1	1	1
20230405113823	17.52	0.78	-41.9	13.6	15.11	1	1	1	1
20230405113824	17.48	0.86	-41.0	13.47	14.99	1	1	1	1
20230405113825	17.47	0.76	-42.18	13.32	14.87	1	1	1	1
20230405113826	17.48	0.82	-41.45	13.14	14.75	1	1	1	1
20230405113827	17.44	0.78	-41.95	12.99	14.84	1	1	1	1
20230405113828	17.44	0.82	-41.48	12.86	15.28	1	1	1	1
20230405113830	17.47	0.7	-42.95	12.81	15.79	1	1	1	1
20230405113831	17.44	0.8	-41.71	12.76	16.21	1	1	1	1
20230405113832	17.42	0.78	-41.96	12.68	16.48	1	1	1	1
20230405113833	17.42	0.8	-41.72	12.71	16.78	1	1	1	1
