EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230404124807	1.95	0.94	-49.69	0.0	1000.0	1	1	1	1
20230404124808	2.01	0.96	-49.47	0.0	1000.0	1	1	1	1
20230404124809	2.05	1.02	-48.92	0.0	1000.0	1	1	1	1
20230404124810	2.06	0.95	-49.53	0.04	1000.0	1	1	1	1
20230404124811	2.08	0.93	-49.71	0.04	1000.0	1	1	1	1
20230404124812	2.11	0.97	-49.32	0.04	1000.0	1	1	1	1
20230404124813	2.12	1.0	-49.05	0.08	1000.0	1	1	1	1
20230404124815	2.14	1.0	-49.03	0.08	1000.0	1	1	1	1
20230404124816	2.14	1.0	-49.03	0.04	1000.0	1	1	1	1
20230404124817	2.16	0.99	-49.11	0.08	1000.0	1	1	1	1
20230404124818	2.19	0.99	-49.09	0.08	1000.0	1	1	1	1
20230404124819	2.24	1.01	-48.88	0.08	1000.0	1	1	1	1
20230404124820	2.25	0.92	-49.7	0.08	1000.0	1	1	1	1
20230404124821	2.28	1.01	-48.86	0.08	1000.0	1	1	1	1
20230404124822	2.28	0.99	-49.03	0.08	1000.0	1	1	1	1
20230404124823	2.3	1.01	-48.85	0.12	1000.0	1	1	1	1
20230404124824	2.32	0.99	-49.01	0.12	1000.0	1	1	1	1
20230404124826	2.32	0.95	-49.37	0.16	1000.0	1	1	1	1
20230404124827	2.35	0.99	-48.99	0.16	1000.0	1	1	1	1
20230404124828	2.38	0.98	-49.06	0.16	1000.0	1	1	1	1
20230404124829	2.39	0.98	-49.05	0.2	1000.0	1	1	1	1
20230404124830	2.4	0.92	-49.6	0.2	1000.0	1	1	1	1
20230404124831	2.45	0.99	-48.93	0.2	1000.0	1	1	1	1
20230404124832	2.46	1.01	-48.75	0.2	1000.0	1	1	1	1
20230404124833	2.48	0.99	-48.91	0.24	1000.0	1	1	1	1
20230404124834	2.46	0.99	-48.92	0.28	1000.0	1	1	1	1
20230404124835	2.49	0.94	-49.36	0.24	1000.0	1	1	1	1
20230404124837	2.49	1.0	-48.81	0.28	1000.0	1	1	1	1
20230404124838	2.52	0.96	-49.15	0.2	1000.0	1	1	1	1
20230404124839	2.53	0.96	-49.15	0.28	1000.0	1	1	1	1
20230404124840	2.53	1.0	-48.79	0.28	1000.0	1	1	1	1
20230404124841	2.52	0.98	-48.97	0.24	1000.0	1	1	1	1
20230404124842	2.53	0.94	-49.33	0.28	1000.0	1	1	1	1
20230404124843	2.55	0.98	-48.95	0.28	1000.0	1	1	1	1
20230404124844	2.55	0.98	-48.95	0.28	1000.0	1	1	1	1
20230404124845	2.53	0.92	-49.52	0.28	1000.0	1	1	1	1
20230404124847	2.52	0.98	-48.97	0.24	1000.0	1	1	1	1
20230404124848	2.55	0.92	-49.51	0.28	1000.0	1	1	1	1
20230404124849	2.55	0.92	-49.51	0.24	1000.0	1	1	1	1
20230404124850	2.53	0.94	-49.33	0.28	1000.0	1	1	1	1
20230404124851	2.55	0.96	-49.14	0.28	1000.0	1	1	1	1
20230404124852	2.55	0.92	-49.51	0.28	1000.0	1	1	1	1
20230404124853	2.55	0.96	-49.14	0.28	1000.0	1	1	1	1
