EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230323113336	21.23	0.21	-51.63	20.95	19.8	1	1	1	1
20230323113337	21.2	0.03	-66.97	20.95	19.8	1	1	1	1
20230323113338	21.22	0.07	-60.6	20.95	19.78	1	1	1	1
20230323113339	21.22	0.01	-74.57	20.95	19.78	1	1	1	1
20230323113340	21.2	0.05	-63.19	20.95	19.78	1	1	1	1
20230323113341	21.26	0.07	-60.58	20.94	19.78	1	1	1	1
20230323113342	21.2	0.13	-55.66	20.94	19.78	1	1	1	1
20230323113343	21.22	0.11	-57.01	20.94	19.78	1	1	1	1
20230323113344	21.22	0.09	-58.62	20.94	19.78	1	1	1	1
20230323113345	21.23	0.11	-57.01	20.93	19.78	1	1	1	1
20230323113346	21.25	0.07	-60.58	20.94	19.78	1	1	1	1
20230323113347	21.23	0.15	-54.47	20.93	19.78	1	1	1	1
20230323113348	21.23	0.13	-55.65	20.93	19.78	1	1	1	1
20230323113349	21.25	0.07	-60.58	20.93	19.78	1	1	1	1
20230323113350	21.25	0.07	-60.58	20.93	19.77	1	1	1	1
20230323113351	21.23	0.07	-60.59	20.93	19.77	1	1	1	1
20230323113352	21.25	0.07	-60.58	20.93	19.78	1	1	1	1
20230323113353	21.22	0.09	-58.62	20.93	19.77	1	1	1	1
20230323113354	21.25	0.09	-58.61	20.93	19.77	1	1	1	1
20230323113355	21.26	0.15	-54.45	20.92	19.77	1	1	1	1
20230323113357	21.23	0.09	-58.62	20.93	19.77	1	1	1	1
20230323113358	21.23	0.09	-58.62	20.92	19.77	1	1	1	1
20230323113359	21.25	0.11	-57.0	20.92	19.77	1	1	1	1
20230323113400	21.22	0.07	-60.6	20.92	19.77	1	1	1	1
20230323113401	21.23	0.09	-58.62	20.91	19.77	1	1	1	1
20230323113402	21.23	0.11	-57.01	20.91	19.77	1	1	1	1
20230323113403	21.25	0.11	-57.0	20.91	19.77	1	1	1	1
20230323113404	21.23	0.09	-58.62	20.91	19.77	1	1	1	1
20230323113405	21.25	0.11	-57.0	20.89	19.77	1	1	1	1
20230323113406	21.25	0.09	-58.61	20.89	19.77	1	1	1	1
20230323113407	21.22	0.01	-74.57	20.88	19.76	1	1	1	1
20230323113408	21.23	0.09	-58.62	20.88	19.77	1	1	1	1
20230323113409	21.23	0.09	-58.62	20.88	19.76	1	1	1	1
