EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230404122758	18.81	5.88	-19.87	70.72	1000.0	1	0	0	1
20230404122759	18.81	5.67	-20.29	70.72	1000.0	1	0	0	1
20230404122800	18.78	5.58	-20.5	70.72	1000.0	1	0	0	1
20230404122801	18.8	5.5	-20.65	70.72	1000.0	1	0	0	1
20230404122802	18.78	5.39	-20.9	70.72	1000.0	1	0	0	1
20230404122804	18.77	5.31	-21.08	70.72	1000.0	1	0	0	1
20230404122805	18.75	5.27	-21.18	70.72	1000.0	1	0	0	1
20230404122806	18.77	5.2	-21.32	70.72	1000.0	1	0	0	1
20230404122807	18.77	5.07	-21.61	70.72	1000.0	1	0	0	1
20230404122808	18.74	5.05	-21.68	70.72	1000.0	1	0	0	1
20230404122809	18.78	4.99	-21.79	70.72	1000.0	1	0	0	1
20230404122810	18.74	4.88	-22.07	70.72	1000.0	1	0	0	1
20230404122811	18.73	4.84	-22.17	70.72	1000.0	1	0	0	1
20230404122812	18.75	4.77	-22.32	70.72	1000.0	1	0	0	1
20230404122813	18.74	4.66	-22.59	70.72	1000.0	1	0	0	1
20230404122815	18.74	4.62	-22.69	70.72	1000.0	1	0	0	1
20230404122816	18.74	4.6	-22.74	70.83	1000.0	1	0	0	1
20230404122817	18.73	4.58	-22.8	70.72	1000.0	1	0	0	1
20230404122818	18.7	4.54	-22.92	70.83	1000.0	1	0	0	1
20230404122819	18.7	4.52	-22.97	70.83	1000.0	1	0	0	1
20230404122820	18.7	4.46	-23.12	70.83	1000.0	1	0	0	1
20230404122821	18.71	4.37	-23.34	70.94	1000.0	1	0	0	1
20230404122822	18.7	4.37	-23.35	70.83	1000.0	1	0	0	1
20230404122823	18.7	4.28	-23.58	70.94	1000.0	1	0	0	1
20230404122824	18.67	4.29	-23.58	70.83	1000.0	1	0	0	1
20230404122825	18.67	4.24	-23.71	70.94	1000.0	1	0	0	1
20230404122827	18.67	4.18	-23.87	70.83	1000.0	1	0	0	1
20230404122828	18.64	4.18	-23.89	70.83	1000.0	1	0	0	1
