EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230405141937	17.64	1.59	-34.86	15.85	16.42	1	1	1	1
20230405141939	17.58	1.63	-34.65	15.88	16.45	1	1	1	1
20230405141940	17.58	1.61	-34.77	15.88	16.42	1	1	0	1
20230405141941	17.61	1.63	-34.63	15.9	16.42	1	1	1	1
20230405141942	17.58	1.61	-34.77	15.85	16.42	1	1	0	1
20230405141943	17.58	1.59	-34.9	15.88	16.45	1	1	1	1
20230405141944	17.56	1.67	-34.41	15.88	16.42	1	1	1	1
20230405141945	17.55	1.63	-34.67	15.9	16.42	1	1	0	1
20230405141946	17.59	1.59	-34.89	15.85	16.39	1	1	0	1
20230405141947	17.58	1.55	-35.16	15.85	16.42	1	1	1	1
20230405141948	17.56	1.55	-35.17	15.88	16.45	1	1	1	1
20230405141950	17.56	1.59	-34.91	15.85	16.42	1	1	1	1
20230405141951	17.58	1.57	-35.03	15.85	16.39	1	1	0	1
20230405141952	17.59	1.54	-35.22	15.85	16.39	1	1	1	1
20230405141953	17.58	1.54	-35.22	15.85	16.39	1	1	0	1
20230405141954	17.56	1.57	-35.04	15.85	16.42	1	1	1	1
20230405141955	17.56	1.57	-35.04	15.85	16.42	1	1	1	1
20230405141956	17.55	1.52	-35.37	15.88	16.42	1	1	1	1
20230405141957	17.54	1.57	-35.05	15.88	16.39	1	1	1	1
20230405141958	17.54	1.52	-35.38	15.82	16.36	1	1	1	1
20230405141959	17.54	1.52	-35.38	15.82	16.39	1	1	1	1
20230405142001	17.54	1.57	-35.05	15.85	16.39	1	1	0	1
20230405142002	17.54	1.53	-35.31	15.82	16.36	1	1	1	1
20230405142003	17.54	1.53	-35.31	15.82	16.39	1	1	1	1
20230405142004	17.52	1.49	-35.59	15.82	16.36	1	1	1	1
20230405142005	17.52	1.55	-35.2	15.82	16.36	1	1	1	1
20230405142006	17.51	1.47	-35.73	15.8	16.36	1	1	1	1
20230405142007	17.52	1.49	-35.59	15.82	16.36	1	1	1	1
20230405142008	17.51	1.53	-35.33	15.8	16.36	1	1	0	1
20230405142009	17.49	1.49	-35.61	15.82	16.33	1	1	1	1
20230405142010	17.51	1.49	-35.6	15.82	16.33	1	1	0	1
20230405142012	17.51	1.47	-35.73	15.8	16.36	1	1	1	1
20230405142013	17.48	1.43	-36.03	15.8	16.36	1	1	0	1
20230405142014	17.48	1.51	-35.48	15.82	16.36	1	1	1	1
20230405142015	17.51	1.55	-35.2	15.8	16.33	1	1	0	1
20230405142016	17.48	1.49	-35.62	15.8	16.33	1	1	0	1
20230405142017	17.47	1.47	-35.76	15.82	16.36	1	1	1	1
20230405142018	17.48	1.49	-35.62	15.82	16.36	1	1	0	1
20230405142019	17.45	1.43	-36.05	15.8	16.36	1	1	0	1
20230405142020	17.48	1.43	-36.03	15.82	16.33	1	1	0	1
20230405142022	17.47	1.47	-35.76	15.8	16.36	1	1	1	1
20230405142023	17.47	1.47	-35.76	15.82	16.36	1	1	1	1
20230405142024	17.48	1.43	-36.03	15.82	16.36	1	1	0	1
20230405142025	17.47	1.45	-35.9	15.82	16.36	1	1	1	1
20230405142026	17.45	1.43	-36.05	15.8	16.36	1	1	1	1
20230405142027	17.41	1.43	-36.07	15.8	16.33	1	1	1	1
20230405142028	17.42	1.41	-36.21	15.82	16.36	1	1	1	1
20230405142029	17.42	1.47	-35.79	15.82	16.33	1	1	0	1
20230405142030	17.45	1.45	-35.91	15.8	16.33	1	1	1	1
20230405142031	17.44	1.45	-35.92	15.82	16.36	1	1	1	1
20230405142033	17.42	1.43	-36.07	15.8	16.33	1	1	1	1
20230405142034	17.41	1.45	-35.94	15.82	16.36	1	1	1	1
20230405142035	17.41	1.47	-35.8	15.8	16.33	1	1	1	1
20230405142036	17.42	1.49	-35.66	15.8	16.3	1	1	0	1
20230405142037	17.41	1.45	-35.94	15.82	16.27	1	1	0	1
20230405142038	17.41	1.41	-36.22	15.82	16.24	1	1	0	1
20230405142039	17.44	1.43	-36.06	15.8	16.21	1	1	0	1
20230405142040	17.44	1.38	-36.41	15.82	16.24	1	1	0	1
20230405142041	17.49	1.55	-35.21	15.8	16.21	1	1	0	0
20230405142042	17.49	1.59	-34.96	15.8	16.21	1	1	1	0
20230405142044	17.49	1.64	-34.64	15.8	16.27	1	1	1	0
20230405142045	17.54	2.04	-32.37	15.82	16.3	1	1	1	0
20230405142046	17.54	2.47	-30.37	15.8	16.3	1	1	1	0
20230405142047	17.51	2.84	-28.91	15.8	16.27	1	1	0	0
20230405142048	17.52	3.03	-28.2	15.82	16.21	1	1	0	0
20230405142049	17.54	3.03	-28.19	15.8	16.21	1	1	0	0
20230405142050	17.58	3.08	-27.99	15.8	16.27	1	1	1	0
20230405142051	17.56	3.07	-28.03	15.82	16.33	1	1	1	0
20230405142053	17.56	3.13	-27.82	15.82	16.27	1	1	0	0
20230405142054	17.56	3.09	-27.96	15.82	16.3	1	1	1	0
20230405142055	17.56	2.98	-28.35	15.8	16.27	1	1	1	0
20230405142056	17.59	2.92	-28.55	15.8	16.24	1	1	0	0
20230405142057	17.55	2.85	-28.84	15.8	16.21	1	1	0	0
20230405142058	17.58	2.73	-29.28	15.8	16.21	1	1	0	0
20230405142059	17.59	2.68	-29.47	15.77	16.21	1	1	0	0
20230405142100	17.62	2.61	-29.73	15.77	16.18	1	1	0	0
20230405142102	17.64	2.62	-29.68	15.77	16.18	1	1	0	0
20230405142103	17.64	2.74	-29.2	15.8	16.18	1	1	0	0
20230405142104	17.64	2.89	-28.63	15.77	16.15	1	1	0	0
20230405142105	17.66	3.21	-27.48	15.77	16.15	1	1	0	0
20230405142106	17.66	3.73	-25.84	15.8	16.18	1	1	0	0
