EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230324130248	17.84	0.0	-89.74	19.11	18.12	1	1	1	1
20230324130249	17.78	0.0	-89.76	19.11	18.12	1	1	1	1
20230324130250	17.77	0.0	-89.76	19.11	18.12	1	1	1	1
20230324130251	17.78	0.0	-89.76	19.11	18.12	1	1	1	1
20230324130252	17.78	0.0	-89.76	19.11	18.12	1	1	1	1
20230324130253	17.77	0.0	-89.76	19.11	18.13	1	1	1	1
20230324130254	17.76	0.0	-89.76	19.08	18.3	1	1	1	1
20230324130255	17.8	0.0	-89.75	19.06	18.54	1	1	1	1
20230324130256	17.8	0.0	-89.75	19.01	18.75	1	1	1	1
20230324130257	17.8	0.0	-89.75	18.98	18.92	1	1	1	1
20230324130258	17.8	0.03	-68.48	18.94	19.04	1	1	1	1
20230324130259	17.82	0.0	-89.74	18.93	19.13	1	1	1	1
20230324130300	17.82	0.0	-89.74	18.9	19.21	1	1	1	1
20230324130301	17.82	0.0	-89.74	18.87	19.26	1	1	1	1
20230324130302	17.82	0.03	-68.47	18.86	19.31	1	1	1	1
20230324130304	17.87	0.0	-89.73	18.82	19.33	1	1	1	1
20230324130305	17.88	0.0	-89.72	18.81	19.36	1	1	1	1
20230324130306	17.85	0.0	-89.73	18.78	19.37	1	1	1	1
20230324130307	17.88	0.0	-89.72	18.77	19.37	1	1	1	1
20230324130308	17.88	0.0	-89.72	18.74	19.37	1	1	1	1
20230324130309	17.93	0.0	-89.7	18.73	19.37	1	1	1	1
20230324130310	17.93	0.0	-89.7	18.71	19.37	1	1	1	1
20230324130311	17.93	0.0	-89.7	18.68	19.37	1	1	1	1
20230324130312	17.97	0.0	-89.69	18.66	19.37	1	1	1	1
20230324130313	17.97	0.0	-89.69	18.64	19.37	1	1	1	1
20230324130314	17.97	0.0	-89.69	18.63	19.36	1	1	1	1
20230324130315	18.0	0.0	-89.68	18.61	19.34	1	1	1	1
20230324130316	18.01	0.0	-89.68	18.58	19.33	1	1	1	1
20230324130317	18.01	0.0	-89.68	18.58	19.33	1	1	1	1
