EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230403145229	4.14	82.98	1.51	3.78	6.06	1	1	0	1
20230403145230	4.11	82.5	1.4	3.84	6.03	1	1	0	1
20230403145231	4.0	82.2	1.24	3.88	6.23	1	1	0	1
20230403145232	4.07	81.89	1.25	3.9	6.42	1	1	0	1
20230403145233	4.2	81.57	1.33	3.9	6.32	1	1	0	1
20230403145234	4.17	81.3	1.25	3.96	6.36	1	1	0	1
20230403145235	4.14	81.21	1.2	4.0	6.34	1	1	0	1
20230403145237	4.1	81.08	1.14	3.98	6.34	1	1	0	1
20230403145238	4.21	80.87	1.21	4.02	6.38	1	1	0	1
20230403145239	4.17	80.59	1.13	4.06	6.58	1	1	0	1
20230403145240	4.17	80.43	1.1	4.1	6.58	1	1	0	1
20230403145241	4.31	80.23	1.2	4.14	6.58	1	1	1	1
20230403145242	4.43	80.14	1.3	4.12	6.67	1	1	0	1
20230403145243	4.4	80.09	1.26	4.16	6.8	1	1	0	1
20230403145244	4.48	80.16	1.36	4.2	6.58	1	1	0	1
20230403145245	4.47	80.13	1.34	4.22	6.49	1	1	0	1
20230403145246	4.3	80.05	1.16	4.29	6.51	1	1	0	1
20230403145247	4.2	79.46	0.96	4.29	6.49	1	1	0	1
20230403145248	4.16	79.07	0.85	4.33	6.43	1	1	0	1
20230403145249	4.23	78.73	0.86	4.39	6.47	1	1	0	1
20230403145250	4.3	78.48	0.88	4.41	6.47	1	1	0	1
20230403145251	4.31	78.39	0.88	4.49	6.49	1	1	0	1
20230403145252	4.33	78.32	0.89	4.53	6.58	1	1	0	1
20230403145253	4.31	78.3	0.86	4.53	6.67	1	1	0	1
20230403145254	4.41	78.25	0.95	4.62	6.82	1	1	0	1
20230403145256	4.37	78.18	0.9	4.6	6.85	1	1	0	1
20230403145257	4.48	78.09	0.99	4.68	6.96	1	1	0	1
20230403145258	4.57	78.05	1.07	4.72	6.89	1	1	0	1
20230403145259	4.55	78.09	1.06	4.72	6.8	1	1	0	1
20230403145300	4.48	78.05	0.98	4.79	6.76	1	1	0	1
20230403145301	4.39	77.92	0.87	4.85	6.76	1	1	0	1
