EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230404102312	8.35	27.63	-9.3	1.9	-87.78	1	1	1	1
20230404102313	8.18	27.43	-9.54	1.95	-84.29	1	1	1	1
20230404102314	8.15	27.44	-9.57	1.95	-84.29	1	1	1	1
20230404102315	8.1	27.4	-9.63	1.95	-84.29	1	1	1	1
20230404102317	8.04	27.3	-9.73	1.9	-84.29	1	1	1	1
20230404102318	8.01	27.3	-9.75	1.95	-84.29	1	1	1	1
20230404102319	7.96	27.23	-9.83	1.95	-84.29	1	1	1	1
20230404102320	7.93	27.19	-9.87	1.92	-84.29	1	1	1	1
20230404102321	7.87	27.17	-9.93	1.9	-84.29	1	1	1	1
20230404102322	7.84	27.13	-9.98	1.92	-84.29	1	1	1	1
20230404102323	7.76	27.1	-10.06	1.95	-84.29	1	1	1	1
20230404102324	7.74	26.98	-10.13	1.92	-84.29	1	1	1	1
20230404102325	7.7	26.96	-10.18	1.92	-87.78	1	1	1	1
20230404102326	7.67	26.93	-10.22	1.92	-84.29	1	1	1	1
20230404102328	7.62	26.88	-10.28	1.9	-87.78	1	1	1	1
20230404102329	7.62	26.81	-10.32	1.92	-84.29	1	1	1	1
20230404102330	7.56	26.79	-10.38	1.92	-84.29	1	1	1	1
20230404102331	7.53	26.73	-10.43	1.95	-84.29	1	1	1	1
20230404102332	7.52	26.71	-10.45	1.9	-87.78	1	1	1	1
20230404102333	7.45	26.64	-10.54	1.95	-84.29	1	1	1	1
20230404102334	7.45	26.58	-10.57	1.95	-84.29	1	1	1	1
20230404102335	7.41	26.55	-10.62	1.95	-84.29	1	1	1	1
20230404102336	7.39	26.53	-10.65	1.97	-84.29	1	1	1	1
20230404102337	7.34	26.51	-10.7	1.95	-84.29	1	1	1	1
20230404102338	7.32	26.51	-10.72	1.95	-84.29	1	1	1	1
20230404102340	7.32	26.37	-10.79	1.95	-84.29	1	1	1	1
20230404102341	7.29	26.35	-10.82	1.95	-84.29	1	1	1	1
20230404102342	7.23	26.31	-10.89	1.92	-84.29	1	1	1	1
20230404102343	7.22	26.34	-10.89	1.9	-84.29	1	1	1	1
20230404102344	7.2	26.31	-10.92	1.87	-87.78	1	1	1	1
20230404102345	7.16	26.21	-11.0	1.82	-84.29	1	1	1	1
20230404102346	7.12	26.12	-11.08	1.77	-87.78	1	1	1	1
20230404102347	7.12	26.13	-11.07	1.77	-84.29	1	1	1	1
20230404102348	7.09	26.08	-11.12	1.7	-87.78	1	1	1	1
20230404102349	7.05	26.0	-11.2	1.7	-84.29	1	1	1	1
20230404102351	7.0	25.98	-11.25	1.59	-87.78	1	1	1	1
20230404102352	7.0	25.92	-11.28	1.57	-82.86	1	1	1	1
