EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230330103232	21.17	0.0	-88.59	21.25	1000.0	1	1	1	1
20230330103233	21.13	0.07	-60.64	21.25	1000.0	1	1	1	1
20230330103234	21.12	0.09	-58.67	21.25	1000.0	1	1	1	1
20230330103235	21.15	0.01	-74.6	21.25	1000.0	1	1	1	1
20230330103236	21.13	0.07	-60.64	21.25	1000.0	1	1	1	1
20230330103237	21.15	0.01	-74.6	21.25	1000.0	1	1	1	1
20230330103238	21.15	0.07	-60.63	21.25	1000.0	1	1	1	1
20230330103239	21.13	0.07	-60.64	21.25	1000.0	1	1	1	1
20230330103240	21.1	0.03	-67.01	21.25	1000.0	1	1	1	1
20230330103241	21.13	0.03	-67.0	21.25	1000.0	1	1	1	1
20230330103242	21.13	0.01	-74.61	21.25	1000.0	1	1	1	1
20230330103243	21.13	0.05	-63.22	21.25	1000.0	1	1	1	1
20230330103244	21.12	0.07	-60.65	21.25	1000.0	1	1	1	1
20230330103246	21.12	0.05	-63.22	21.25	1000.0	1	1	1	1
20230330103247	21.13	0.09	-58.67	21.25	1000.0	1	1	1	1
20230330103248	21.13	0.07	-60.64	21.25	1000.0	1	1	1	1
20230330103249	21.1	0.05	-63.23	21.26	1000.0	1	1	1	1
20230330103250	21.13	0.0	-88.6	21.25	1000.0	1	1	1	1
20230330103251	21.13	0.01	-74.61	21.25	1000.0	1	1	1	1
20230330103252	21.15	0.07	-60.63	21.25	1000.0	1	1	1	1
20230330103253	21.12	0.09	-58.67	21.25	1000.0	1	1	1	1
20230330103254	21.15	0.09	-58.66	21.25	1000.0	1	1	1	1
20230330103255	21.13	0.03	-67.0	21.25	1000.0	1	1	1	1
20230330103256	21.15	0.03	-66.99	21.26	1000.0	1	1	1	1
20230330103257	21.12	0.03	-67.0	21.25	1000.0	1	1	1	1
20230330103258	21.13	0.03	-67.0	21.26	1000.0	1	1	1	1
20230330103259	21.13	0.03	-67.0	21.26	1000.0	1	1	1	1
20230330103300	21.16	0.07	-60.63	21.26	1000.0	1	1	1	1
20230330103301	21.16	0.07	-60.63	21.27	1000.0	1	1	1	1
20230330103302	21.15	0.11	-57.05	21.29	1000.0	1	1	1	1
20230330103304	21.15	0.07	-60.63	21.27	1000.0	1	1	1	1
20230330103305	21.15	0.05	-63.21	21.26	1000.0	1	1	1	1
20230330103306	21.17	0.03	-66.98	21.27	1000.0	1	1	1	1
20230330103307	21.16	0.03	-66.98	21.27	1000.0	1	1	1	1
20230330103308	21.16	0.05	-63.21	21.29	1000.0	1	1	1	1
20230330103309	21.16	0.01	-74.6	21.27	1000.0	1	1	1	1
20230330103310	21.15	0.05	-63.21	21.27	1000.0	1	1	1	1
20230330103311	21.17	0.07	-60.62	21.27	1000.0	1	1	1	1
20230330103312	21.16	0.09	-58.65	21.27	1000.0	1	1	1	1
20230330103313	21.19	0.05	-63.19	21.29	1000.0	1	1	1	1
20230330103314	21.19	0.07	-60.61	21.27	1000.0	1	1	1	1
20230330103315	21.19	0.07	-60.61	21.27	1000.0	1	1	1	1
20230330103316	21.19	0.07	-60.61	21.29	1000.0	1	1	1	1
20230330103317	21.2	0.05	-63.19	21.29	1000.0	1	1	1	1
20230330103318	21.17	0.05	-63.2	21.3	1000.0	1	1	1	1
20230330103320	21.19	0.05	-63.19	21.3	1000.0	1	1	1	1
20230330103321	21.19	0.09	-58.64	21.29	1000.0	1	1	1	1
20230330103322	21.2	0.03	-66.97	21.29	1000.0	1	1	1	1
20230330103323	21.2	0.01	-74.58	21.29	1000.0	1	1	1	1
