EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230405112524	20.78	1.01	-37.44	20.53	20.69	1	1	1	1
20230405112525	20.85	0.94	-38.11	20.56	20.69	1	1	1	1
20230405112526	20.83	0.96	-37.91	20.53	20.69	1	1	1	1
20230405112527	20.86	0.96	-37.9	20.53	20.69	1	1	1	1
20230405112528	20.85	0.96	-37.9	20.53	20.69	1	1	1	1
20230405112529	20.85	0.96	-37.9	20.53	20.69	1	1	1	1
20230405112531	20.85	0.92	-38.32	20.56	20.72	1	1	1	1
20230405112532	20.88	0.9	-38.52	20.56	20.69	1	1	1	1
20230405112533	20.86	0.92	-38.31	20.56	20.72	1	1	1	1
20230405112534	20.88	0.9	-38.52	20.53	20.69	1	1	1	1
20230405112535	20.85	0.84	-39.21	20.53	20.69	1	1	1	1
20230405112536	20.88	0.89	-38.63	20.53	20.69	1	1	1	1
20230405112537	20.86	0.89	-38.64	20.53	20.69	1	1	1	1
20230405112538	20.86	0.92	-38.31	20.56	20.69	1	1	1	1
20230405112539	20.86	0.9	-38.53	20.56	20.69	1	1	1	1
20230405112540	20.88	0.94	-38.09	20.53	20.72	1	1	1	1
20230405112542	20.88	0.96	-37.88	20.58	20.72	1	1	1	1
20230405112543	20.89	0.9	-38.51	20.56	20.69	1	1	1	1
20230405112544	20.88	0.94	-38.09	20.58	20.72	1	1	1	1
20230405112545	20.88	0.98	-37.68	20.58	20.75	1	1	1	1
20230405112546	20.88	0.9	-38.52	20.58	20.72	1	1	1	1
20230405112547	20.88	0.92	-38.3	20.56	20.72	1	1	1	1
20230405112548	20.91	0.96	-37.87	20.56	20.75	1	1	1	1
20230405112549	20.89	0.92	-38.3	20.61	20.75	1	1	1	1
20230405112550	20.92	0.94	-38.07	20.61	20.75	1	1	1	1
20230405112552	20.91	0.92	-38.28	20.58	20.75	1	1	1	1
20230405112553	20.91	0.92	-38.28	20.61	20.75	1	1	1	1
20230405112554	20.93	0.98	-37.65	20.58	20.75	1	1	1	1
