EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230403115032	25.35	0.09	-56.62	25.96	23.82	1	1	1	1
20230403115033	25.29	0.24	-48.33	25.96	23.82	1	1	1	1
20230403115034	25.31	0.29	-46.63	25.96	23.82	1	1	1	1
20230403115035	25.29	0.21	-49.51	25.94	23.8	1	1	1	1
20230403115036	25.29	0.27	-47.28	25.94	23.8	1	1	1	1
20230403115037	25.31	0.27	-47.27	25.94	23.82	1	1	1	1
20230403115038	25.31	0.31	-46.03	25.92	23.79	1	1	1	1
20230403115039	25.29	0.24	-48.33	25.91	23.77	1	1	1	1
20230403115040	25.29	0.21	-49.51	25.91	23.79	1	1	1	1
20230403115041	25.28	0.34	-45.2	25.91	23.77	1	1	1	1
20230403115042	25.28	0.31	-46.04	25.91	23.77	1	1	1	1
20230403115043	25.26	0.21	-49.52	25.91	23.77	1	1	1	1
20230403115045	25.26	0.21	-49.52	25.89	23.76	1	1	1	1
20230403115046	25.26	0.27	-47.3	25.89	23.75	1	1	1	1
20230403115047	25.23	0.27	-47.32	25.88	23.75	1	1	1	1
20230403115048	25.26	0.27	-47.3	25.85	23.75	1	1	1	1
20230403115049	25.25	0.24	-48.35	25.87	23.75	1	1	1	1
20230403115050	25.26	0.21	-49.52	25.85	23.75	1	1	1	1
20230403115051	25.25	0.29	-46.66	25.85	23.73	1	1	1	1
20230403115052	25.23	0.27	-47.32	25.84	23.73	1	1	1	1
20230403115053	25.22	0.24	-48.37	25.84	23.73	1	1	1	1
20230403115054	25.25	0.29	-46.66	25.84	23.72	1	1	1	1
20230403115055	25.21	0.27	-47.33	25.83	23.72	1	1	1	1
20230403115056	25.22	0.18	-50.88	25.83	23.7	1	1	1	1
20230403115057	25.23	0.24	-48.36	25.81	23.7	1	1	1	1
20230403115058	25.22	0.18	-50.88	25.81	23.69	1	1	1	1
20230403115059	25.21	0.27	-47.33	25.8	23.69	1	1	1	1
20230403115100	25.21	0.22	-49.14	25.8	23.69	1	1	1	1
20230403115101	25.22	0.31	-46.08	25.79	23.69	1	1	1	1
20230403115102	25.19	0.28	-47.01	25.79	23.69	1	1	1	1
20230403115103	25.21	0.27	-47.33	25.77	23.69	1	1	1	1
20230403115104	25.21	0.27	-47.33	25.76	23.67	1	1	1	1
20230403115106	25.19	0.22	-49.15	25.75	23.64	1	1	1	1
20230403115107	25.18	0.33	-45.53	25.75	23.66	1	1	1	1
20230403115108	25.18	0.26	-47.68	25.75	23.64	1	1	1	1
20230403115109	25.18	0.22	-49.16	25.75	23.66	1	1	1	1
20230403115110	25.18	0.22	-49.16	25.73	23.63	1	1	1	1
20230403115111	25.19	0.22	-49.15	25.73	23.63	1	1	1	1
20230403115112	25.18	0.22	-49.16	25.72	23.62	1	1	1	1
20230403115113	25.17	0.3	-46.4	25.69	23.62	1	1	1	1
20230403115114	25.18	0.26	-47.68	25.69	23.62	1	1	1	1
20230403115115	25.18	0.26	-47.68	25.69	23.6	1	1	1	1
20230403115116	25.17	0.2	-50.0	25.68	23.62	1	1	1	1
20230403115117	25.17	0.2	-50.0	25.68	23.62	1	1	1	1
20230403115118	25.17	0.26	-47.69	25.67	23.59	1	1	1	1
20230403115119	25.14	0.24	-48.41	25.65	23.6	1	1	1	1
20230403115120	25.15	0.22	-49.17	25.65	23.57	1	1	1	1
20230403115121	25.15	0.26	-47.7	25.64	23.59	1	1	1	1
20230403115122	25.15	0.24	-48.41	25.64	23.57	1	1	1	1
