EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure
20230321105544	18.62	0.19	-53.84	18.93	18.48	1	0	0
20230321105545	18.62	0.1	-59.06	18.93	18.48	1	0	0
20230321105546	18.65	0.06	-63.0	18.93	18.48	1	0	0
20230321105547	18.65	0.12	-57.6	18.94	18.5	1	0	0
20230321105548	18.62	0.14	-56.36	18.93	18.48	1	0	0
20230321105550	18.65	0.16	-55.25	18.94	18.5	1	0	0
20230321105551	18.62	0.14	-56.36	18.93	18.48	1	0	0
20230321105552	18.65	0.1	-59.05	18.93	18.48	1	0	0
20230321105553	18.62	0.23	-52.23	18.95	18.5	1	0	0
20230321105554	18.63	0.12	-57.61	18.94	18.5	1	0	0
20230321105555	18.63	0.18	-54.29	18.94	18.5	1	0	0
20230321105556	18.65	0.18	-54.28	18.95	18.51	1	0	0
20230321105557	18.63	0.05	-64.38	18.95	18.51	1	0	0
20230321105559	18.63	0.16	-55.27	18.94	18.48	1	0	0
20230321105600	18.66	0.08	-60.79	18.94	18.5	1	0	0
20230321105601	18.66	0.16	-55.25	18.97	18.51	1	0	0
20230321105602	18.63	0.2	-53.41	18.95	18.5	1	0	1
20230321105603	18.65	0.16	-55.25	18.95	18.5	1	0	0
20230321105604	18.68	0.16	-55.24	18.95	18.5	1	0	0
20230321105605	18.63	0.18	-54.29	18.97	18.5	1	0	0
20230321105606	18.66	0.1	-59.04	18.97	18.51	1	0	0
20230321105607	18.63	0.14	-56.36	18.97	18.51	1	0	0
20230321105608	18.66	0.14	-56.34	18.97	18.5	1	0	0
20230321105609	18.66	0.22	-52.59	18.98	18.51	1	0	0
20230321105611	18.68	0.18	-54.26	18.97	18.5	1	0	0
20230321105612	18.66	0.14	-56.34	18.99	18.52	1	0	0
20230321105613	18.66	0.14	-56.34	18.98	18.52	1	0	0
20230321105614	18.68	0.18	-54.26	18.98	18.51	1	0	0
20230321105615	18.65	0.18	-54.28	18.99	18.51	1	0	0
20230321105616	18.69	0.14	-56.33	18.99	18.52	1	0	0
20230321105617	18.66	0.14	-56.34	18.99	18.52	1	0	0
20230321105618	18.66	0.2	-53.39	18.98	18.51	1	0	0
20230321105619	18.66	0.1	-59.04	18.99	18.52	1	0	0
20230321105620	18.69	0.16	-55.23	18.98	18.51	1	0	0
20230321105622	18.66	0.1	-59.04	18.99	18.52	1	0	0
20230321105623	18.66	0.16	-55.25	18.98	18.52	1	0	0
20230321105624	18.68	0.18	-54.26	18.98	18.52	1	0	0
20230321105625	18.66	0.16	-55.25	18.99	18.51	1	0	0
20230321105626	18.68	0.14	-56.33	18.99	18.51	1	0	0
20230321105627	18.66	0.12	-57.59	18.99	18.51	1	0	0
20230321105628	18.68	0.12	-57.58	18.99	18.52	1	0	0
20230321105629	18.68	0.18	-54.26	19.0	18.53	1	0	0
20230321105630	18.69	0.18	-54.26	19.0	18.53	1	0	0
20230321105631	18.69	0.12	-57.58	19.0	18.53	1	0	0
20230321105632	18.69	0.12	-57.58	19.01	18.53	1	0	0
20230321105634	18.71	0.1	-59.02	18.99	18.52	1	0	0
20230321105635	18.71	0.12	-57.57	19.01	18.53	1	0	0
20230321105636	18.71	0.14	-56.32	19.0	18.53	1	0	0
20230321105637	18.71	0.2	-53.37	19.0	18.53	1	0	0
20230321105638	18.74	0.18	-54.23	19.0	18.52	1	0	0
20230321105639	18.71	0.18	-54.25	19.0	18.53	1	0	0
20230321105640	18.71	0.16	-55.22	19.01	18.52	1	0	0
20230321105641	18.69	0.2	-53.38	19.02	18.54	1	0	0
20230321105642	18.72	0.1	-59.01	19.01	18.53	1	0	0
20230321105644	18.72	0.12	-57.56	19.02	18.54	1	0	0
20230321105645	18.71	0.14	-56.32	19.02	18.54	1	0	0
20230321105646	18.69	0.14	-56.33	19.02	18.54	1	0	0
20230321105647	18.72	0.18	-54.24	19.01	18.53	1	0	0
20230321105648	18.72	0.14	-56.31	19.01	18.53	1	0	0
20230321105649	18.72	0.14	-56.31	19.02	18.53	1	0	0
20230321105650	18.72	0.08	-60.76	19.04	18.54	1	0	0
20230321105651	18.69	0.16	-55.23	19.04	18.54	1	0	0
20230321105653	18.74	0.18	-54.23	19.02	18.53	1	0	0
20230321105654	18.72	0.14	-56.31	19.02	18.53	1	0	0
20230321105655	18.69	0.1	-59.03	19.02	18.53	1	0	0
20230321105656	18.75	0.14	-56.3	19.02	18.53	1	0	0
20230321105657	18.72	0.14	-56.31	19.04	18.54	1	0	0
20230321105658	18.75	0.1	-59.0	19.02	18.54	1	0	0
20230321105659	18.75	0.22	-52.54	19.02	18.53	1	0	0
20230321105700	18.74	0.16	-55.21	19.05	18.55	1	0	0
20230321105701	18.75	0.1	-59.0	19.04	18.54	1	0	0
20230321105703	18.75	0.1	-59.0	19.02	18.54	1	0	0
20230321105704	18.75	0.18	-54.23	19.05	18.54	1	0	0
20230321105705	18.75	0.16	-55.2	19.04	18.54	1	0	0
20230321105706	18.75	0.08	-60.75	19.04	18.55	1	0	0
20230321105707	18.75	0.12	-57.55	19.05	18.55	1	0	0
20230321105708	18.75	0.18	-54.23	19.05	18.55	1	0	0
20230321105709	18.76	0.14	-56.29	19.05	18.55	1	0	0
20230321105710	18.75	0.12	-57.55	19.05	18.55	1	0	0
20230321105712	18.75	0.12	-57.55	19.04	18.54	1	0	0
20230321105713	18.74	0.12	-57.55	19.06	18.55	1	0	0
20230321105714	18.74	0.12	-57.55	19.05	18.54	1	0	0
20230321105715	18.75	0.1	-59.0	19.05	18.55	1	0	0
20230321105716	18.76	0.2	-53.34	19.05	18.55	1	0	0
20230321105717	18.74	0.2	-53.35	19.05	18.55	1	0	0
20230321105718	18.76	0.18	-54.22	19.06	18.55	1	0	0
20230321105719	18.76	0.08	-60.74	19.06	18.55	1	0	0
20230321105720	18.78	0.16	-55.19	19.07	18.57	1	0	0
20230321105721	18.76	0.18	-54.22	19.07	18.57	1	0	0
20230321105723	18.76	0.24	-51.8	19.06	18.55	1	0	0
20230321105724	18.75	0.14	-56.3	19.06	18.55	1	0	0
20230321105725	18.76	0.12	-57.54	19.07	18.58	1	0	0
20230321105726	18.75	0.12	-57.55	19.06	18.55	1	0	0
20230321105727	18.79	0.16	-55.18	19.07	18.55	1	0	0
20230321105728	18.78	0.1	-58.98	19.06	18.57	1	0	0
20230321105729	18.76	0.18	-54.22	19.08	18.57	1	0	0
20230321105730	18.76	0.16	-55.2	19.07	18.57	1	0	0
20230321105731	18.76	0.14	-56.29	19.08	18.58	1	0	0
20230321105733	18.76	0.1	-58.99	19.07	18.57	1	0	0
20230321105734	18.79	0.14	-56.28	19.08	18.57	1	0	0
20230321105735	18.79	0.08	-60.73	19.07	18.57	1	0	0
20230321105736	18.79	0.2	-53.32	19.07	18.57	1	0	0
20230321105737	18.79	0.08	-60.73	19.08	18.58	1	0	0
20230321105738	18.78	0.14	-56.28	19.07	18.57	1	0	0
20230321105739	18.78	0.1	-58.98	19.07	18.57	1	0	0
20230321105740	18.76	0.2	-53.34	19.07	18.59	1	0	0
20230321105741	18.78	0.14	-56.28	19.08	18.58	1	0	0
20230321105742	18.78	0.16	-55.19	19.07	18.57	1	0	0
20230321105744	18.79	0.12	-57.53	19.08	18.59	1	0	0
20230321105745	18.8	0.1	-58.97	19.07	18.58	1	0	0
20230321105746	18.8	0.16	-55.18	19.07	18.59	1	0	0
20230321105747	18.79	0.16	-55.18	19.08	18.59	1	0	0
20230321105748	18.79	0.16	-55.18	19.1	18.59	1	0	0
20230321105749	18.8	0.18	-54.2	19.1	18.59	1	0	0
20230321105750	18.79	0.14	-56.28	19.08	18.58	1	0	0
20230321105751	18.79	0.14	-56.28	19.08	18.58	1	0	0
20230321105752	18.79	0.16	-55.18	19.1	18.59	1	0	0
20230321105753	18.8	0.16	-55.18	19.08	18.58	1	0	0
20230321105754	18.82	0.14	-56.26	19.11	18.59	1	0	0
20230321105756	18.8	0.12	-57.52	19.08	18.58	1	0	0
20230321105757	18.79	0.22	-52.52	19.1	18.58	1	0	0
20230321105758	18.8	0.14	-56.27	19.11	18.58	1	0	0
20230321105759	18.82	0.14	-56.26	19.1	18.58	1	0	0
20230321105800	18.82	0.12	-57.51	19.1	18.58	1	0	0
20230321105801	18.8	0.14	-56.27	19.1	18.58	1	0	0
20230321105802	18.8	0.16	-55.18	19.12	18.6	1	0	0
20230321105803	18.82	0.18	-54.19	19.11	18.58	1	0	0
20230321105804	18.8	0.16	-55.18	19.12	18.59	1	0	0
20230321105805	18.82	0.1	-58.96	19.11	18.58	1	0	0
20230321105807	18.85	0.16	-55.15	19.12	18.6	1	0	0
20230321105808	18.82	0.1	-58.96	19.11	18.58	1	0	0
20230321105809	18.83	0.16	-55.16	19.11	18.58	1	0	0
20230321105810	18.82	0.18	-54.19	19.11	18.58	1	0	0
20230321105811	18.83	0.08	-60.71	19.11	18.58	1	0	0
20230321105812	18.85	0.08	-60.7	19.13	18.58	1	0	0
20230321105813	18.83	0.14	-56.26	19.12	18.58	1	0	0
20230321105814	18.8	0.12	-57.52	19.12	18.58	1	0	0
20230321105815	18.8	0.16	-55.18	19.13	18.58	1	0	0
20230321105816	18.83	0.14	-56.26	19.13	18.6	1	0	0
20230321105817	18.82	0.18	-54.19	19.13	18.59	1	0	0
20230321105819	18.8	0.2	-53.32	19.13	18.6	1	0	0
20230321105820	18.83	0.18	-54.19	19.12	18.59	1	0	0
20230321105821	18.83	0.12	-57.51	19.12	18.59	1	0	0
20230321105822	18.85	0.12	-57.5	19.12	18.59	1	0	0
20230321105823	18.83	0.14	-56.26	19.12	18.59	1	0	0
20230321105824	18.82	0.14	-56.26	19.12	18.59	1	0	0
20230321105825	18.83	0.14	-56.26	19.14	18.6	1	0	0
20230321105826	18.82	0.12	-57.51	19.12	18.61	1	0	0
20230321105827	18.82	0.16	-55.17	19.12	18.59	1	0	0
20230321105828	18.83	0.2	-53.3	19.13	18.6	1	0	0
20230321105829	18.85	0.18	-54.18	19.13	18.6	1	0	0
20230321105831	18.85	0.18	-54.18	19.14	18.6	1	0	0
20230321105832	18.86	0.18	-54.17	19.13	18.6	1	0	0
20230321105833	18.85	0.18	-54.18	19.14	18.61	1	0	0
20230321105834	18.85	0.12	-57.5	19.13	18.6	1	0	0
20230321105835	18.85	0.14	-56.25	19.13	18.6	1	0	0
20230321105836	18.85	0.16	-55.15	19.14	18.61	1	0	0
20230321105837	18.83	0.16	-55.16	19.13	18.61	1	0	0
