EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230328175118	23.63	0.34	-46.1	23.31	21.42	1	1	1	1
20230328175119	23.62	0.16	-52.71	23.31	21.44	1	1	1	1
20230328175120	23.6	0.14	-53.84	23.31	21.42	1	1	1	1
20230328175121	23.59	0.12	-55.13	23.31	21.42	1	1	1	1
20230328175122	23.6	0.18	-51.72	23.31	21.42	1	1	1	1
20230328175123	23.6	0.16	-52.72	23.31	21.42	1	1	1	1
20230328175124	23.62	0.22	-49.97	23.31	21.42	1	1	1	1
20230328175125	23.6	0.16	-52.72	23.31	21.42	1	1	1	1
20230328175126	23.6	0.14	-53.84	23.31	21.42	1	1	1	1
20230328175127	23.59	0.18	-51.72	23.31	21.42	1	1	1	1
20230328175128	23.62	0.18	-51.71	23.31	21.41	1	1	1	1
20230328175129	23.59	0.18	-51.72	23.31	21.42	1	1	1	1
20230328175130	23.63	0.16	-52.7	23.31	21.41	1	1	1	1
20230328175131	23.62	0.2	-50.8	23.31	21.41	1	1	1	1
20230328175132	23.62	0.22	-49.97	23.31	21.41	1	1	1	1
20230328175134	23.6	0.14	-53.84	23.3	21.41	1	1	1	1
20230328175135	23.62	0.24	-49.21	23.3	21.41	1	1	1	1
20230328175136	23.62	0.22	-49.97	23.3	21.41	1	1	1	1
20230328175137	23.6	0.18	-51.72	23.31	21.42	1	1	1	1
20230328175138	23.62	0.2	-50.8	23.3	21.42	1	1	1	1
20230328175139	23.6	0.22	-49.99	23.3	21.4	1	1	1	1
20230328175140	23.62	0.2	-50.8	23.3	21.4	1	1	1	1
20230328175141	23.6	0.18	-51.72	23.28	21.4	1	1	1	1
20230328175142	23.62	0.16	-52.71	23.28	21.41	1	1	1	1
20230328175143	23.6	0.18	-51.72	23.28	21.4	1	1	1	1
20230328175144	23.62	0.2	-50.8	23.28	21.4	1	1	1	1
