EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230321134653	22.34	0.34	-46.81	22.35	20.43	1	1	1	1
20230321134654	22.34	0.24	-49.89	22.35	20.41	1	1	1	1
20230321134655	22.32	0.22	-50.66	22.35	20.4	1	1	1	1
20230321134656	22.34	0.16	-53.36	22.34	20.41	1	1	1	1
20230321134657	22.35	0.23	-50.26	22.35	20.41	1	1	1	1
20230321134658	22.32	0.24	-49.9	22.34	20.41	1	1	1	1
20230321134659	22.34	0.2	-51.47	22.35	20.4	1	1	1	1
20230321134700	22.34	0.18	-52.37	22.34	20.41	1	1	1	1
20230321134701	22.35	0.18	-52.36	22.34	20.41	1	1	1	1
20230321134703	22.34	0.2	-51.47	22.34	20.4	1	1	1	1
20230321134704	22.35	0.18	-52.36	22.34	20.41	0	1	1	1
20230321134705	22.32	0.12	-55.76	22.34	20.4	1	1	1	1
20230321134706	22.35	0.23	-50.26	22.34	20.4	1	1	1	1
20230321134707	22.35	0.16	-53.36	22.33	20.4	1	1	1	1
20230321134708	22.34	0.2	-51.47	22.33	20.4	1	1	1	1
20230321134709	22.34	0.22	-50.65	22.33	20.4	1	1	1	1
20230321134710	22.32	0.2	-51.48	22.31	20.4	1	1	1	1
20230321134711	22.32	0.22	-50.66	22.33	20.4	1	1	1	1
20230321134712	22.35	0.26	-49.19	22.31	20.38	1	1	1	1
20230321134713	22.32	0.16	-53.37	22.31	20.4	1	1	1	1
20230321134714	22.32	0.26	-49.2	22.33	20.4	1	1	1	1
20230321134715	22.32	0.24	-49.9	22.31	20.4	1	1	1	1
