EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230404170832	-16.67	0.65	-61.18	-20.44	-18.67	1	1	1	1
20230404170833	-16.67	0.63	-61.41	-20.52	-18.67	1	1	1	1
20230404170834	-16.65	0.59	-61.87	-20.52	-18.67	1	1	1	1
20230404170835	-16.64	0.59	-61.86	-20.48	-18.67	1	1	1	1
20230404170836	-16.65	0.57	-62.12	-20.52	-18.67	1	1	1	1
20230404170838	-16.64	0.59	-61.86	-20.52	-18.67	1	1	1	1
20230404170839	-16.65	0.59	-61.87	-20.4	-18.6	1	1	1	1
20230404170840	-16.64	0.61	-61.62	-20.44	-18.67	1	1	1	1
20230404170841	-16.63	0.56	-62.24	-20.48	-18.67	1	1	1	1
20230404170842	-16.64	0.56	-62.24	-20.44	-18.67	1	1	1	1
20230404170843	-16.64	0.56	-62.24	-20.44	-18.6	1	1	1	1
20230404170844	-16.63	0.65	-61.15	-20.44	-18.6	1	1	1	1
20230404170845	-16.63	0.61	-61.62	-20.52	-18.71	1	1	1	1
20230404170846	-16.63	0.6	-61.74	-20.48	-18.67	1	1	1	1
20230404170847	-16.65	0.61	-61.63	-20.52	-18.6	1	1	1	1
20230404170848	-16.63	0.63	-61.38	-20.48	-18.63	1	1	1	1
20230404170850	-16.63	0.65	-61.15	-20.52	-18.71	1	1	1	1
20230404170851	-16.63	0.67	-60.93	-20.48	-18.67	1	1	1	1
20230404170852	-16.64	0.58	-61.99	-20.48	-18.71	1	1	1	1
20230404170853	-16.64	0.65	-61.16	-20.44	-18.79	1	1	1	1
20230404170854	-16.63	0.65	-61.15	-20.52	-18.71	1	1	1	1
20230404170855	-16.64	0.59	-61.86	-20.4	-18.63	1	1	1	1
20230404170856	-16.63	0.58	-61.98	-20.52	-18.67	1	1	1	1
20230404170857	-16.63	0.61	-61.62	-20.52	-18.67	1	1	1	1
20230404170858	-16.64	0.59	-61.86	-20.52	-18.67	1	1	1	1
20230404170859	-16.67	0.59	-61.88	-20.4	-18.6	1	1	1	1
20230404170901	-16.63	0.63	-61.38	-20.52	-18.67	1	1	1	1
20230404170902	-16.65	0.59	-61.87	-20.52	-18.67	1	1	1	1
