EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230321135536	21.59	0.06	-61.62	20.99	19.82	1	1	1	1
20230321135537	21.54	0.16	-53.77	20.98	19.82	1	1	1	1
20230321135538	21.54	0.14	-54.88	20.98	19.81	1	1	1	1
20230321135539	21.54	0.16	-53.77	20.97	19.81	1	1	1	1
20230321135540	21.56	0.1	-57.61	20.97	19.8	1	1	1	1
20230321135541	21.53	0.18	-52.79	20.95	19.81	1	1	1	1
20230321135542	21.5	0.18	-52.8	20.93	19.99	1	1	1	1
20230321135543	21.51	0.2	-51.9	20.86	20.41	1	1	1	1
20230321135544	21.5	0.14	-54.9	20.78	20.98	1	1	1	1
20230321135545	21.5	0.18	-52.8	20.7	21.6	1	1	1	1
20230321135546	21.53	0.14	-54.89	20.61	22.24	1	1	1	1
20230321135547	21.54	0.16	-53.77	20.53	22.85	1	1	1	1
20230321135548	21.54	0.16	-53.77	20.43	23.45	0	1	1	1
20230321135549	21.51	0.14	-54.9	20.36	24.04	0	1	1	1
20230321135550	21.54	0.16	-53.77	20.27	24.6	0	1	1	1
20230321135551	21.56	0.22	-51.06	20.19	25.13	0	1	1	1
20230321135553	21.54	0.12	-56.15	20.12	25.62	0	1	1	1
20230321135554	21.6	0.14	-54.85	20.02	26.1	0	1	1	0
20230321135555	21.59	0.16	-53.75	19.97	26.58	1	1	1	0
20230321135556	21.6	0.22	-51.04	19.94	26.87	1	1	1	0
20230321135557	21.66	0.16	-53.71	19.93	26.95	1	1	1	0
20230321135558	21.67	0.17	-53.2	19.93	26.87	1	1	1	0
20230321135559	21.66	0.16	-53.71	19.94	26.67	1	1	1	0
20230321135600	21.69	0.18	-52.7	19.95	26.42	1	1	1	0
