EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230329162051	18.87	0.06	-62.9	19.65	18.63	1	1	1	1
20230329162052	18.79	0.0	-89.41	19.66	18.63	1	1	1	1
20230329162053	18.8	0.0	-89.4	19.65	18.63	1	1	1	1
20230329162054	18.79	0.0	-89.41	19.66	18.61	1	1	1	1
20230329162055	18.8	0.0	-89.4	19.66	18.63	1	1	1	1
20230329162056	18.8	0.04	-65.95	19.66	18.63	1	1	1	1
20230329162057	18.82	0.0	-89.4	19.66	18.63	1	1	1	1
20230329162058	18.83	0.0	-89.39	19.66	18.63	1	1	1	1
20230329162100	18.83	0.0	-89.39	19.66	18.63	1	1	1	1
20230329162101	18.83	0.0	-89.39	19.66	18.64	1	1	1	1
20230329162102	18.83	0.0	-89.39	19.66	18.64	1	1	1	1
20230329162103	18.82	0.0	-89.4	19.68	18.65	1	1	1	1
20230329162104	18.83	0.0	-89.39	19.66	18.63	1	1	1	1
20230329162105	18.83	0.0	-89.39	19.66	18.63	1	1	1	1
20230329162106	18.85	0.02	-70.87	19.66	18.64	1	1	1	1
20230329162107	18.85	0.0	-89.39	19.68	18.65	1	1	1	1
20230329162108	18.85	0.0	-89.39	19.68	18.64	1	1	1	1
20230329162109	18.83	0.0	-89.39	19.69	18.65	1	1	1	1
20230329162110	18.83	0.0	-89.39	19.68	18.64	1	1	1	1
20230329162111	18.86	0.0	-89.38	19.68	18.64	1	1	1	1
20230329162112	18.87	0.0	-89.38	19.68	18.64	1	1	1	1
20230329162113	18.87	0.0	-89.38	19.68	18.64	1	1	1	1
20230329162114	18.86	0.04	-65.93	19.69	18.65	1	1	1	1
20230329162115	18.83	0.02	-70.88	19.69	18.64	1	1	1	1
20230329162116	18.87	0.04	-65.92	19.69	18.64	1	1	1	1
20230329162117	18.89	0.0	-89.37	19.69	18.64	1	1	1	1
20230329162118	18.87	0.0	-89.38	19.7	18.64	1	1	1	1
20230329162120	18.87	0.0	-89.38	19.69	18.64	1	1	1	1
20230329162121	18.89	0.0	-89.37	19.69	18.64	1	1	1	1
20230329162122	18.87	0.0	-89.38	19.69	18.64	1	1	1	1
20230329162123	18.9	0.0	-89.37	19.69	18.64	1	1	1	1
20230329162124	18.87	0.0	-89.38	19.69	18.65	1	1	1	1
20230329162125	18.87	0.0	-89.38	19.7	18.65	1	1	1	1
20230329162126	18.87	0.0	-89.38	19.7	18.65	1	1	1	1
20230329162127	18.87	0.0	-89.38	19.7	18.66	1	1	1	1
20230329162128	18.89	0.0	-89.37	19.71	18.65	1	1	1	1
20230329162129	18.9	0.0	-89.37	19.7	18.65	1	1	1	1
20230329162130	18.9	0.0	-89.37	19.7	18.65	1	1	1	1
20230329162131	18.9	0.0	-89.37	19.7	18.65	1	1	1	1
20230329162132	18.92	0.03	-67.98	19.71	18.65	1	1	1	1
20230329162133	18.9	0.0	-89.37	19.71	18.66	1	1	1	1
20230329162134	18.89	0.02	-70.85	19.71	18.66	1	1	1	1
20230329162135	18.9	0.0	-89.37	19.71	18.66	1	1	1	1
20230329162136	18.9	0.03	-67.99	19.71	18.66	1	1	1	1
20230329162137	18.9	0.0	-89.37	19.71	18.66	1	1	1	1
20230329162139	18.92	0.0	-89.36	19.71	18.66	1	1	1	1
20230329162140	18.9	0.0	-89.37	19.71	18.66	1	1	1	1
20230329162141	18.9	0.0	-89.37	19.71	18.66	1	1	1	1
20230329162142	18.89	0.0	-89.37	19.72	18.67	1	1	1	1
20230329162143	18.9	0.0	-89.37	19.72	18.67	1	1	1	1
20230329162144	18.92	0.03	-67.98	19.72	18.67	1	1	1	1
20230329162145	18.93	0.0	-89.36	19.72	18.67	1	1	1	1
20230329162146	18.93	0.0	-89.36	19.72	18.68	1	1	1	1
20230329162147	18.93	0.0	-89.36	19.72	18.68	1	1	1	1
20230329162148	18.95	0.01	-75.5	19.72	18.67	1	1	1	1
20230329162149	18.92	0.0	-89.36	19.72	18.67	1	1	1	1
20230329162150	18.96	0.0	-89.35	19.72	18.67	1	1	1	1
20230329162151	18.93	0.05	-64.24	19.74	18.68	1	1	1	1
20230329162152	18.95	0.0	-89.35	19.72	18.67	1	1	1	1
20230329162153	18.95	0.0	-89.35	19.74	18.68	1	1	1	1
20230329162154	18.93	0.0	-89.36	19.74	18.7	1	1	1	1
20230329162155	18.92	0.0	-89.36	19.72	18.68	1	1	1	1
20230329162156	18.95	0.01	-75.5	19.69	18.68	1	1	1	1
20230329162158	18.93	0.0	-89.36	19.63	18.67	0	1	1	1
20230329162159	18.92	0.03	-67.98	19.55	18.64	0	1	1	1
20230329162200	18.95	0.0	-89.35	19.47	18.6	0	1	1	1
20230329162201	18.95	0.0	-89.35	19.38	18.57	0	1	1	1
20230329162202	18.95	0.0	-89.35	19.3	18.53	0	1	1	1
20230329162203	18.95	0.0	-89.35	19.23	18.48	0	1	1	0
20230329162204	18.92	0.0	-89.36	19.15	18.45	0	1	1	0
20230329162205	18.93	0.0	-89.36	19.11	18.39	0	1	1	0
20230329162206	18.93	0.0	-89.36	19.1	18.36	0	1	1	0
20230329162207	18.93	0.0	-89.36	19.08	18.33	0	1	1	0
20230329162208	18.95	0.0	-89.35	19.08	18.31	0	1	1	0
20230329162210	18.96	0.0	-89.35	19.1	18.29	0	1	1	0
20230329162211	18.92	0.0	-89.36	19.1	18.29	0	1	1	0
20230329162212	18.93	0.0	-89.36	19.11	18.29	0	1	1	0
20230329162213	18.93	0.0	-89.36	19.12	18.29	0	1	1	0
20230329162214	18.96	0.0	-89.35	19.13	18.3	0	1	1	0
20230329162215	18.93	0.0	-89.36	19.13	18.29	0	1	1	0
20230329162216	18.97	0.0	-89.35	19.15	18.29	0	1	1	0
20230329162217	18.96	0.0	-89.35	19.17	18.29	0	1	1	0
20230329162218	18.95	0.03	-67.97	19.18	18.3	0	1	1	0
20230329162220	18.93	0.0	-89.36	19.18	18.3	0	1	1	0
20230329162221	18.93	0.05	-64.24	19.19	18.31	0	1	1	0
20230329162222	18.95	0.09	-59.73	19.2	18.31	0	1	1	0
20230329162223	18.93	0.0	-89.36	19.21	18.32	0	1	1	0
20230329162224	18.93	0.0	-89.36	19.23	18.33	0	1	1	0
20230329162225	18.95	0.0	-89.35	19.24	18.33	0	1	1	0
20230329162226	18.95	0.0	-89.35	19.25	18.33	0	1	1	0
20230329162227	18.95	0.0	-89.35	19.27	18.36	0	1	1	0
20230329162228	18.95	0.0	-89.35	19.27	18.36	0	1	1	0
20230329162229	18.95	0.0	-89.35	19.27	18.37	0	1	1	0
20230329162231	18.95	0.0	-89.35	19.3	18.37	0	1	1	0
20230329162232	18.93	0.0	-89.36	19.31	18.38	0	1	1	0
