EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230329172927	16.8	0.0	-90.1	18.84	17.89	1	1	1	1
20230329172928	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172929	16.88	0.0	-90.07	18.85	17.89	1	1	1	1
20230329172930	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172931	16.83	0.0	-90.09	18.84	17.89	1	1	1	1
20230329172932	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172933	16.85	0.0	-90.08	18.85	17.89	1	1	1	1
20230329172934	16.85	0.0	-90.08	18.85	17.89	1	1	1	1
20230329172935	16.85	0.0	-90.08	18.85	17.89	1	1	1	1
20230329172936	16.83	0.0	-90.09	18.85	17.9	1	1	1	1
20230329172937	16.88	0.0	-90.07	18.86	17.9	1	1	1	1
20230329172939	16.86	0.0	-90.07	18.85	17.89	1	1	1	1
20230329172940	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172941	16.88	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172942	16.85	0.0	-90.08	18.85	17.89	1	1	1	1
20230329172943	16.86	0.0	-90.07	18.85	17.89	1	1	1	1
20230329172944	16.88	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172945	16.85	0.0	-90.08	18.85	17.89	1	1	1	1
20230329172946	16.85	0.0	-90.08	18.85	17.89	1	1	1	1
20230329172947	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172948	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172949	16.86	0.0	-90.07	18.85	17.88	1	1	1	1
20230329172950	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172951	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172952	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172953	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172954	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172955	16.88	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172956	16.88	0.0	-90.07	18.84	17.89	1	1	1	1
20230329172957	16.85	0.0	-90.08	18.84	17.89	1	1	1	1
20230329172958	16.88	0.0	-90.07	18.85	17.88	1	1	1	1
20230329173000	16.86	0.0	-90.07	18.84	17.88	1	1	1	1
20230329173001	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329173002	16.88	0.0	-90.07	18.84	17.88	1	1	1	1
20230329173003	16.86	0.0	-90.07	18.84	17.89	1	1	1	1
20230329173004	16.88	0.0	-90.07	18.84	17.88	1	1	1	1
20230329173005	16.88	0.0	-90.07	18.82	17.89	1	1	1	1
20230329173006	16.88	0.0	-90.07	18.84	17.88	1	1	1	1
20230329173007	16.88	0.0	-90.07	18.84	17.88	1	1	1	1
20230329173008	16.88	0.0	-90.07	18.82	17.88	1	1	1	1
