EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230330112202	18.79	0.0	-89.41	19.72	18.68	1	1	1	1
20230330112203	18.83	0.0	-89.39	19.72	18.68	1	1	1	1
20230330112204	18.82	0.0	-89.4	19.72	18.68	1	1	1	1
20230330112205	18.85	0.0	-89.39	19.72	18.68	1	1	1	1
20230330112206	18.83	0.0	-89.39	19.75	18.68	1	1	1	1
20230330112208	18.85	0.0	-89.39	19.72	18.68	1	1	1	1
20230330112209	18.85	0.0	-89.39	19.72	18.68	1	1	1	1
20230330112210	18.86	0.0	-89.38	19.72	18.68	1	1	1	1
20230330112211	18.85	0.0	-89.39	19.74	18.68	1	1	1	1
20230330112212	18.87	0.0	-89.38	19.74	18.68	1	1	1	1
20230330112213	18.87	0.0	-89.38	19.74	18.68	1	1	1	1
20230330112214	18.89	0.0	-89.37	19.74	18.68	1	1	1	1
20230330112215	18.87	0.0	-89.38	19.74	18.68	1	1	1	1
20230330112216	18.85	0.0	-89.39	19.75	18.68	1	1	1	1
20230330112217	18.87	0.0	-89.38	19.75	18.68	1	1	1	1
20230330112218	18.9	0.0	-89.37	19.74	18.68	1	1	1	1
20230330112219	18.87	0.0	-89.38	19.75	18.68	1	1	1	1
20230330112220	18.87	0.0	-89.38	19.75	18.68	1	1	1	1
20230330112221	18.89	0.0	-89.37	19.75	18.68	1	1	1	1
20230330112222	18.9	0.0	-89.37	19.76	18.68	1	1	1	1
20230330112223	18.86	0.0	-89.38	19.76	18.68	1	1	1	1
20230330112224	18.89	0.02	-70.85	19.76	18.7	1	1	1	1
20230330112225	18.89	0.0	-89.37	19.76	18.7	1	1	1	1
20230330112226	18.9	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112227	18.89	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112228	18.9	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112230	18.93	0.0	-89.36	19.77	18.7	1	1	1	1
20230330112231	18.89	0.0	-89.37	19.77	18.71	1	1	1	1
20230330112232	18.92	0.0	-89.36	19.77	18.7	1	1	1	1
20230330112233	18.89	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112234	18.9	0.0	-89.37	19.77	18.71	1	1	1	1
20230330112235	18.9	0.0	-89.37	19.77	18.71	1	1	1	1
20230330112236	18.9	0.0	-89.37	19.77	18.71	1	1	1	1
20230330112237	18.89	0.0	-89.37	19.77	18.71	1	1	1	1
20230330112238	18.9	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112239	18.9	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112240	18.92	0.0	-89.36	19.77	18.7	1	1	1	1
20230330112241	18.9	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112242	18.9	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112243	18.92	0.0	-89.36	19.77	18.7	1	1	1	1
20230330112244	18.9	0.05	-64.26	19.77	18.68	1	1	1	1
20230330112245	18.89	0.0	-89.37	19.77	18.7	1	1	1	1
20230330112246	18.87	0.0	-89.38	19.76	18.77	1	1	1	1
20230330112247	18.9	0.0	-89.37	19.72	18.98	1	1	1	1
20230330112248	18.9	0.0	-89.37	19.69	19.19	1	1	1	1
20230330112249	18.93	0.0	-89.36	19.65	19.37	1	1	1	1
20230330112251	18.92	0.0	-89.36	19.62	19.51	1	1	1	1
20230330112252	18.95	0.0	-89.35	19.59	19.6	1	1	1	1
20230330112253	18.93	0.0	-89.36	19.57	19.68	1	1	1	1
20230330112254	18.97	0.03	-67.96	19.55	19.74	1	1	1	1
20230330112255	18.96	0.0	-89.35	19.52	19.77	1	1	1	1
20230330112256	18.97	0.0	-89.35	19.5	19.8	1	1	1	1
20230330112257	18.99	0.01	-75.48	19.47	19.82	1	1	1	1
20230330112258	19.0	0.0	-89.34	19.45	19.83	1	1	1	1
20230330112259	19.02	0.0	-89.33	19.43	19.83	1	1	1	1
20230330112300	19.03	0.0	-89.33	19.4	19.83	1	1	1	1
20230330112301	19.06	0.0	-89.32	19.38	19.83	1	1	1	1
20230330112302	19.07	0.0	-89.31	19.37	19.83	1	1	1	1
20230330112303	19.07	0.0	-89.31	19.34	19.82	1	1	1	1
20230330112304	19.09	0.0	-89.3	19.32	19.82	1	1	1	1
20230330112305	19.09	0.03	-67.91	19.3	19.82	1	1	1	1
20230330112306	19.11	0.0	-89.3	19.27	19.81	1	1	1	1
20230330112307	19.11	0.0	-89.3	19.25	19.8	1	1	1	1
20230330112308	19.14	0.01	-75.42	19.23	19.78	1	1	1	1
20230330112309	19.14	0.0	-89.29	19.21	19.77	1	1	1	1
20230330112310	19.16	0.0	-89.28	19.19	19.77	1	1	1	1
20230330112311	19.16	0.0	-89.28	19.18	19.76	1	1	1	1
20230330112313	19.17	0.0	-89.28	19.15	19.75	1	1	1	1
20230330112314	19.17	0.0	-89.28	19.13	19.74	1	1	1	1
20230330112315	19.17	0.0	-89.28	19.12	19.72	1	1	1	1
20230330112316	19.2	0.0	-89.27	19.1	19.71	1	1	1	1
20230330112317	19.19	0.0	-89.27	19.08	19.69	1	1	1	1
20230330112318	19.19	0.0	-89.27	19.06	19.68	1	1	1	1
20230330112319	19.21	0.0	-89.26	19.04	19.66	1	1	1	1
20230330112320	19.21	0.0	-89.26	19.02	19.66	1	1	1	1
20230330112321	19.2	0.0	-89.27	19.0	19.64	1	1	1	1
20230330112322	19.23	0.0	-89.26	18.98	19.63	1	1	1	1
20230330112323	19.26	0.0	-89.25	18.98	19.62	1	1	1	1
20230330112324	19.26	0.0	-89.25	18.95	19.62	1	1	1	1
20230330112325	19.26	0.0	-89.25	18.93	19.59	1	1	1	1
20230330112326	19.26	0.04	-65.74	18.92	19.58	1	1	1	1
20230330112327	19.29	0.0	-89.24	18.9	19.57	1	1	1	1
20230330112328	19.29	0.0	-89.24	18.87	19.57	1	1	1	1
20230330112329	19.27	0.0	-89.24	18.86	19.56	1	1	1	1
20230330112330	19.29	0.0	-89.24	18.85	19.55	1	1	1	1
20230330112331	19.26	0.0	-89.25	18.82	19.53	1	1	1	1
20230330112332	19.3	0.0	-89.23	18.81	19.52	1	1	1	1
20230330112333	19.29	0.02	-70.68	18.79	19.52	1	1	1	1
20230330112335	19.29	0.0	-89.24	18.79	19.51	1	1	1	1
20230330112336	19.3	0.02	-70.67	18.77	19.47	1	1	1	1
20230330112337	19.29	0.0	-89.24	18.74	19.47	1	1	1	1
20230330112338	19.3	0.0	-89.23	18.73	19.47	1	1	1	1
20230330112339	19.31	0.0	-89.23	18.72	19.46	1	1	1	1
20230330112340	19.27	0.0	-89.24	18.7	19.44	1	1	1	1
20230330112341	19.3	0.0	-89.23	18.68	19.44	1	1	1	1
20230330112342	19.31	0.0	-89.23	18.67	19.43	1	1	1	1
20230330112343	19.31	0.04	-65.72	18.65	19.43	1	1	1	1
20230330112344	19.31	0.0	-89.23	18.64	19.4	1	1	1	1
20230330112345	19.3	0.0	-89.23	18.64	19.4	1	1	1	1
20230330112346	19.31	0.0	-89.23	18.61	19.38	1	1	1	1
20230330112347	19.3	0.0	-89.23	18.59	19.37	1	1	1	1
20230330112348	19.31	0.0	-89.23	18.58	19.37	1	1	1	1
20230330112349	19.34	0.0	-89.22	18.57	19.36	1	1	1	1
20230330112350	19.29	0.0	-89.24	18.55	19.34	1	1	1	1
20230330112351	19.33	0.0	-89.22	18.54	19.34	1	1	1	1
20230330112352	19.33	0.02	-70.66	18.53	19.33	1	1	1	1
20230330112353	19.34	0.0	-89.22	18.52	19.32	1	1	1	1
20230330112354	19.31	0.0	-89.23	18.5	19.32	1	1	1	1
20230330112356	19.34	0.0	-89.22	18.5	19.31	1	1	1	1
20230330112357	19.31	0.0	-89.23	18.48	19.28	1	1	1	1
20230330112358	19.31	0.0	-89.23	18.46	19.28	1	1	1	1
20230330112359	19.33	0.0	-89.22	18.45	19.27	1	1	1	1
20230330112400	19.33	0.04	-65.71	18.44	19.26	1	1	1	1
20230330112401	19.36	0.0	-89.21	18.43	19.25	1	1	1	1
20230330112402	19.33	0.0	-89.22	18.41	19.25	1	1	1	1
20230330112403	19.31	0.0	-89.23	18.4	19.24	1	1	1	1
20230330112404	19.34	0.02	-70.66	18.39	19.23	1	1	1	1
20230330112405	19.34	0.0	-89.22	18.38	19.23	1	1	1	1
20230330112406	19.33	0.0	-89.22	18.37	19.23	1	1	1	1
20230330112407	19.33	0.0	-89.22	18.36	19.21	1	1	1	1
20230330112408	19.33	0.0	-89.22	18.33	19.2	1	1	1	1
20230330112409	19.34	0.0	-89.22	18.33	19.19	1	1	1	1
20230330112410	19.33	0.0	-89.22	18.32	19.18	1	1	1	1
20230330112411	19.33	0.0	-89.22	18.31	19.18	1	1	1	1
20230330112412	19.34	0.02	-70.66	18.29	19.18	1	1	1	1
20230330112413	19.33	0.04	-65.71	18.29	19.15	1	1	1	1
20230330112414	19.33	0.0	-89.22	18.26	19.15	1	1	1	1
20230330112415	19.31	0.0	-89.23	18.26	19.14	1	1	1	1
20230330112417	19.33	0.0	-89.22	18.25	19.13	1	1	1	1
20230330112418	19.31	0.0	-89.23	18.24	19.13	1	1	1	1
20230330112419	19.31	0.0	-89.23	18.24	19.12	1	1	1	1
20230330112420	19.31	0.0	-89.23	18.22	19.11	1	1	1	1
20230330112421	19.31	0.02	-70.67	18.2	19.11	1	1	1	1
20230330112422	19.31	0.0	-89.23	18.19	19.1	1	1	1	1
20230330112423	19.33	0.04	-65.71	18.19	19.08	1	1	1	1
20230330112424	19.3	0.0	-89.23	18.17	19.07	1	1	1	1
20230330112425	19.3	0.0	-89.23	18.16	19.07	1	1	1	1
20230330112426	19.31	0.0	-89.23	18.15	19.07	1	1	1	1
20230330112427	19.3	0.0	-89.23	18.13	19.07	1	1	1	1
20230330112428	19.29	0.0	-89.24	18.12	19.05	1	1	1	1
20230330112429	19.3	0.0	-89.23	18.11	19.05	1	1	1	1
20230330112430	19.33	0.0	-89.22	18.1	19.04	1	1	1	1
20230330112431	19.31	0.04	-65.72	18.09	19.02	1	1	1	1
20230330112432	19.3	0.0	-89.23	18.09	19.02	1	1	1	1
20230330112433	19.29	0.0	-89.24	18.08	19.02	1	1	1	1
20230330112434	19.33	0.0	-89.22	18.06	19.02	1	1	1	1
20230330112435	19.3	0.0	-89.23	18.04	19.0	1	1	1	1
20230330112436	19.29	0.0	-89.24	18.04	19.0	1	1	1	1
20230330112437	19.29	0.0	-89.24	18.04	18.99	0	1	1	1
20230330112439	19.29	0.02	-70.68	18.02	18.99	0	1	1	1
20230330112440	19.31	0.0	-89.23	18.02	18.98	0	1	1	1
20230330112441	19.3	0.0	-89.23	18.01	18.98	0	1	1	1
20230330112442	19.3	0.0	-89.23	18.0	18.97	0	1	1	1
20230330112443	19.29	0.02	-70.68	17.98	18.97	0	1	1	0
20230330112444	19.27	0.0	-89.24	17.98	18.95	0	1	1	0
20230330112445	19.29	0.0	-89.24	18.02	18.95	0	1	1	0
20230330112446	19.26	0.0	-89.25	18.09	18.97	0	1	1	0
20230330112447	19.3	0.0	-89.23	18.15	18.98	0	1	1	0
20230330112448	19.27	0.0	-89.24	18.22	19.0	0	1	1	0
20230330112449	19.29	0.0	-89.24	18.29	19.02	0	1	1	0
20230330112450	19.27	0.0	-89.24	18.34	19.06	0	1	1	0
20230330112451	19.27	0.0	-89.24	18.43	19.1	0	1	1	0
20230330112452	19.24	0.0	-89.25	18.48	19.13	0	1	1	0
20230330112453	19.27	0.0	-89.24	18.57	19.18	0	1	1	0
20230330112455	19.26	0.0	-89.25	18.64	19.23	0	1	1	0
20230330112456	19.27	0.0	-89.24	18.72	19.27	0	1	1	0
20230330112457	19.26	0.05	-64.09	18.78	19.32	0	1	1	0
